,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
318,23.92,44.7470590843,277.426644824,15.9899919647,173.058892924,40.8910646246,98,88,106,0.0305134823448,"[404963, array([ 4.59153616, -1.54250312, -1.65635059]), array([ 0.88304528, -0.31909995, -0.34410209])]"
195,21.42,31.3175306677,173.197072128,55.3718662933,283.175178,13.2757888445,58,58,166,0.0305273587598,"[240293, array([ 4.12179493, -1.50041319, -1.76079045]), array([ 0.88304528, -0.31909995, -0.34410209])]"
483,19.57,43.2633005831,284.074058971,5.82114904839,187.982742544,46.1465556817,180,6,-14,0.0306254481694,"[729623, array([ 4.43481047, -1.76616858, -1.77568562]), array([ 0.88304528, -0.31909995, -0.34410209])]"
185,21.33,32.1472175798,161.981844633,50.8993361352,278.262202627,19.7904015085,56,52,170,0.030681916348,"[231655, array([ 4.19467373, -1.56026196, -1.49253718]), array([ 0.88304528, -0.31909995, -0.34410209])]"
114,16.08,36.8455908816,134.0,32.0,251.919978213,36.8455908816,44,32,-180,0.0307110805151,"[181080, array([ 4.2768007 , -1.47351193, -1.51919758]), array([ 0.88304528, -0.31909995, -0.34410209])]"
275,19.22,43.1673707989,109.987029686,0.813335412897,200.853873467,46.8210608573,86,2,-114,0.0307586479116,"[348513, array([ 4.47612637, -1.66880576, -1.59388995]), array([ 0.88304528, -0.31909995, -0.34410209])]"
347,16.58,43.0946954713,286.010258343,0.617920465514,195.349925656,46.898625958,124,2,-72,0.03076516124,"[502434, array([ 4.37438435, -1.68397696, -1.84608467]), array([ 0.88304528, -0.31909995, -0.34410209])]"
236,29.39,33.6939976471,223.842834649,55.4507588676,123.927234938,6.76176119786,72,72,150,0.0307834911773,"[298245, array([ 4.33512612, -1.68620841, -1.59638547]), array([ 0.88304528, -0.31909995, -0.34410209])]"
179,18.43,43.8021978512,109.983395998,1.61792043071,201.668416909,46.1520889449,56,2,-144,0.0308379919305,"[226998, array([ 4.4960472 , -1.5244116 , -1.60911095]), array([ 0.88304528, -0.31909995, -0.34410209])]"
525,29.65,41.4927780499,258.44253611,36.6820333003,146.274020021,26.8649999198,186,38,14,0.0309248761641,"[756817, array([ 4.59150942, -1.55367455, -1.64475535]), array([ 0.88304528, -0.31909995, -0.34410209])]"
438,19.72,44.0344346023,288.01447484,1.76581611673,196.19070007,45.9111321948,170,2,-28,0.0310165732836,"[688756, array([ 4.51883101, -1.56754506, -1.59958098]), array([ 0.88304528, -0.31909995, -0.34410209])]"
178,18.65,30.8563056861,156.858922619,51.2918889303,275.421333917,20.9645387827,54,52,172,0.0310745790487,"[223556, array([ 4.04500466, -1.55446341, -1.71082452]), array([ 0.88304528, -0.31909995, -0.34410209])]"
111,15.18,41.5566425022,111.80469653,7.41406635862,209.96422861,47.484147943,44,8,-158,0.0311579041344,"[178931, array([ 4.31748376, -1.7136089 , -1.76110694]), array([ 0.88304528, -0.31909995, -0.34410209])]"
610,20.06,44.9931415482,277.866966964,11.9332926274,176.679159533,42.5542095669,194,12,6,0.0311616359281,"[786873, array([ 4.50355697, -1.51092808, -1.86311567]), array([ 0.88304528, -0.31909995, -0.34410209])]"
12,16.27,43.7718447523,109.962936259,3.84480905801,203.949427621,45.9703473589,36,4,-164,0.0313785207477,"[146168, array([ 4.44827615, -1.44142069, -1.70858696]), array([ 0.88304528, -0.31909995, -0.34410209])]"
102,14.08,36.8455908816,132.0,32.0,249.919978213,36.8455908816,42,32,-180,0.0314419825258,"[172980, array([ 4.21747569, -1.37327171, -1.67353207]), array([ 0.88304528, -0.31909995, -0.34410209])]"
621,20.06,45.1697860247,279.908131097,9.94466055312,180.458104983,43.1200638247,196,10,6,0.0314634668401,"[794793, array([ 4.52786569, -1.47105404, -1.78449599]), array([ 0.88304528, -0.31909995, -0.34410209])]"
46,15.67,40.5158369684,121.693654269,17.8980461353,229.901427765,44.0542228317,38,18,-174,0.0315141547019,"[155523, array([ 4.37368354, -1.49835096, -1.55261158]), array([ 0.88304528, -0.31909995, -0.34410209])]"
132,16.75,35.9137385306,138.471606274,35.9746455315,257.649473978,33.8869628028,46,36,178,0.0315402618648,"[189719, array([ 4.26212196, -1.45749154, -1.51411522]), array([ 0.88304528, -0.31909995, -0.34410209])]"
470,30.16,36.5773520025,232.940503412,51.172807266,128.645161014,11.2395069295,176,56,20,0.0315734493747,"[717940, array([ 4.47020924, -1.55835661, -1.57708823]), array([ 0.88304528, -0.31909995, -0.34410209])]"
624,17.93,42.9662839224,286.069827322,1.99878115941,193.927738925,46.9638462448,286,88,-92,0.0316298473887,"[1166264, array([ 4.39741494, -1.74891064, -1.79190882]), array([ 0.88304528, -0.31909995, -0.34410209])]"
345,16.52,43.0749384987,286.009248325,0.551171267361,195.419818236,46.9197475733,122,2,-74,0.0316630697861,"[494333, array([ 4.37167679, -1.68531276, -1.84960329]), array([ 0.88304528, -0.31909995, -0.34410209])]"
283,19.28,43.1409372654,109.987876119,0.749082386886,200.787014583,46.8492492769,88,2,-112,0.0316669183551,"[356614, array([ 4.47581636, -1.67574353, -1.59189454]), array([ 0.88304528, -0.31909995, -0.34410209])]"
78,14.82,38.6620343678,127.775011024,25.9829778826,242.158697635,40.2678212534,40,26,-178,0.0317567866937,"[164341, array([ 4.3063672 , -1.41117653, -1.58739738]), array([ 0.88304528, -0.31909995, -0.34410209])]"
565,25.49,42.9479169111,275.744203798,19.9492089929,167.776792094,40.3603532107,190,20,4,0.03193701899,"[771392, array([ 4.52392893, -1.7972056 , -1.71716331]), array([ 0.88304528, -0.31909995, -0.34410209])]"
113,14.67,35.9946563885,129.383694255,29.9194520932,247.781290945,39.5710860129,44,30,-176,0.0319766302436,"[180902, array([ 4.17160323, -1.65680096, -1.58184222]), array([ 0.88304528, -0.31909995, -0.34410209])]"
124,14.64,43.0179531717,107.942035705,3.53115712308,201.705101797,46.7642299272,46,4,-152,0.0320388448011,"[186674, array([ 4.34772185, -1.56397509, -1.8631359 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
10,13.15,41.4751455709,115.75840635,13.8610169498,220.160270844,45.2276159686,34,14,-172,0.0320392969031,"[138964, array([ 4.31512053, -1.42652461, -1.76482974]), array([ 0.88304528, -0.31909995, -0.34410209])]"
94,15.2,38.0181559323,125.43692482,23.8603307148,239.37801003,42.5347486553,42,24,-174,0.0320752762419,"[172263, array([ 4.26286542, -1.64704779, -1.5488749 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
461,29.01,36.8230944965,226.677023888,51.8407484068,125.538865782,8.63113998795,174,58,22,0.0321177700292,"[710021, array([ 4.46931582, -1.45888733, -1.65439151]), array([ 0.88304528, -0.31909995, -0.34410209])]"
535,19.75,43.7949064932,280.030827585,9.99384571047,180.066144741,44.4791345532,188,10,-2,0.032137282103,"[762389, array([ 4.43866302, -1.70797393, -1.88327509]), array([ 0.88304528, -0.31909995, -0.34410209])]"
140,14.71,42.900062403,107.939453981,3.46339714439,201.646367414,46.8903295463,48,4,-150,0.0321541724206,"[194775, array([ 4.34234738, -1.58842987, -1.86411369]), array([ 0.88304528, -0.31909995, -0.34410209])]"
401,21.66,30.8997140714,174.403741715,56.0490731613,283.9265741,12.6799866022,156,78,32,0.0322028837531,"[638926, array([ 4.10192742, -1.53871709, -1.75712827]), array([ 0.88304528, -0.31909995, -0.34410209])]"
170,18.38,43.8582385407,109.983812455,1.6579698209,201.70706334,46.0937615856,54,2,-146,0.0322505896019,"[218897, array([ 4.4982698 , -1.51261529, -1.60908156]), array([ 0.88304528, -0.31909995, -0.34410209])]"
512,17.95,44.6191341948,286.0059723,1.96960343929,194.013532214,45.3131802738,186,2,-10,0.032423905253,"[753565, array([ 4.49494847, -1.45133719, -1.7197907 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
154,17.08,41.9539591367,111.869336244,5.29554441622,207.686220661,47.5556460709,50,6,-152,0.0324660407054,"[203054, array([ 4.38045243, -1.7446722 , -1.66671873]), array([ 0.88304528, -0.31909995, -0.34410209])]"
343,16.46,43.0574541556,286.008193285,0.48375128638,195.49053015,46.9384522163,120,2,-76,0.0324960771485,"[486232, array([ 4.36909658, -1.68620566, -1.85304307]), array([ 0.88304528, -0.31909995, -0.34410209])]"
104,16.24,44.0956323586,107.986241244,1.79751791419,199.8386987,45.847966934,44,2,-154,0.0324972244325,"[178393, array([ 4.445993  , -1.43993333, -1.75613806]), array([ 0.88304528, -0.31909995, -0.34410209])]"
414,24.44,30.9383825986,182.73470824,57.1718915189,288.435648196,9.90335192677,160,76,30,0.0325815025223,"[654945, array([ 4.17149892, -1.64412541, -1.55119474]), array([ 0.88304528, -0.31909995, -0.34410209])]"
290,19.34,43.1167031923,109.98878158,0.683917622352,200.71905041,46.87511594,90,2,-110,0.032599027286,"[364715, array([ 4.47564518, -1.68229062, -1.58978642]), array([ 0.88304528, -0.31909995, -0.34410209])]"
620,22.0,44.8238474952,281.938498497,9.97539103803,182.345277861,43.456131881,196,10,4,0.0326382978595,"[794792, array([ 4.57030459, -1.53294512, -1.63507013]), array([ 0.88304528, -0.31909995, -0.34410209])]"
107,14.57,43.1382859373,107.944900402,3.59461411363,201.758712077,46.6360705031,44,4,-154,0.0326574695118,"[178573, array([ 4.35323445, -1.53921832, -1.86190816]), array([ 0.88304528, -0.31909995, -0.34410209])]"
446,19.75,44.0956323586,288.013758756,1.79751791419,196.1613013,45.847966934,172,2,-26,0.0326661993874,"[696857, array([ 4.52296558, -1.55722007, -1.59544399]), array([ 0.88304528, -0.31909995, -0.34410209])]"
510,30.76,39.7878909236,255.453195194,40.485423022,142.817257174,24.2688111718,184,42,14,0.0326780190625,"[749077, array([ 4.55257394, -1.64434999, -1.59657645]), array([ 0.88304528, -0.31909995, -0.34410209])]"
226,27.69,32.110290946,207.923408049,57.8895081335,117.761167355,0.101814556721,68,68,156,0.0326896140601,"[281688, array([ 4.25712659, -1.67613335, -1.5793925 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
478,30.75,36.0808077997,243.02616976,49.2429407033,133.106043155,16.3647456922,178,52,16,0.0327595992079,"[725678, array([ 4.41722765, -1.73991367, -1.63927288]), array([ 0.88304528, -0.31909995, -0.34410209])]"
9,13.01,41.7687503456,113.781251804,11.815042927,216.213108473,45.8224583122,34,12,-170,0.0328107067281,"[138785, array([ 4.30696388, -1.45743959, -1.80526231]), array([ 0.88304528, -0.31909995, -0.34410209])]"
449,17.56,43.3857458646,284.048578326,3.70831195701,190.149519264,46.3742516734,172,4,-22,0.0328191643199,"[697039, array([ 4.39426835, -1.70082059, -1.86266382]), array([ 0.88304528, -0.31909995, -0.34410209])]"
206,17.22,42.2509633447,109.930504011,2.97149712328,203.188745201,47.5943935728,62,4,-138,0.0329111949782,"[251481, array([ 4.37958254, -1.75770624, -1.71413841]), array([ 0.88304528, -0.31909995, -0.34410209])]"
434,19.35,43.0179531717,286.057964295,3.53115712308,192.294898203,46.7642299272,168,4,-28,0.0329130380788,"[680836, array([ 4.43252523, -1.77794333, -1.72617799]), array([ 0.88304528, -0.31909995, -0.34410209])]"
153,14.79,42.784742363,107.937167769,3.39141756107,201.582539937,47.0142012566,50,4,-148,0.0329619207299,"[202876, array([ 4.33712019, -1.61255352, -1.86484396]), array([ 0.88304528, -0.31909995, -0.34410209])]"
69,15.97,39.947698745,121.594043671,17.8189179115,230.114686584,44.6608578692,40,18,-172,0.0329627040918,"[163624, array([ 4.34822783, -1.61528515, -1.53415301]), array([ 0.88304528, -0.31909995, -0.34410209])]"
248,30.33,35.0538208389,237.583431855,51.7193586776,129.974965818,13.4275973639,76,76,144,0.0329878400923,"[314802, array([ 4.37530826, -1.74046277, -1.65242117]), array([ 0.88304528, -0.31909995, -0.34410209])]"
48,12.29,39.3869870012,117.496559336,17.7173984234,226.311384549,45.2708914993,38,18,-170,0.0330419727719,"[155525, array([ 4.19865431, -1.59868387, -1.79567377]), array([ 0.88304528, -0.31909995, -0.34410209])]"
618,19.99,44.8952379164,283.988992462,5.99633155493,188.068512722,44.4794705666,196,6,2,0.0330564988888,"[794431, array([ 4.54074051, -1.48044258, -1.67255415]), array([ 0.88304528, -0.31909995, -0.34410209])]"
299,23.87,44.6960915784,270.385634903,21.9436214032,162.574453438,37.206945186,92,86,112,0.0331492422823,"[380486, array([ 4.56342039, -1.49004262, -1.84558064]), array([ 0.88304528, -0.31909995, -0.34410209])]"
497,30.77,39.1535319771,249.569840608,43.7468861449,138.543615163,20.5481668244,182,46,16,0.0331732890973,"[741338, array([ 4.54524345, -1.58894825, -1.59356111]), array([ 0.88304528, -0.31909995, -0.34410209])]"
341,16.39,43.0422617899,286.00709836,0.415742590259,195.561962596,46.954714556,118,2,-78,0.0332645152526,"[478131, array([ 4.36664702, -1.68665464, -1.85640092]), array([ 0.88304528, -0.31909995, -0.34410209])]"
151,18.64,43.0179531717,111.942035705,3.53115712308,205.705101797,46.7642299272,50,4,-152,0.0333131732161,"[202874, array([ 4.47440169, -1.6230322 , -1.56668949]), array([ 0.88304528, -0.31909995, -0.34410209])]"
138,18.57,43.1382859373,111.944900402,3.59461411362,205.758712077,46.6360705031,48,4,-154,0.0333290310395,"[194773, array([ 4.47986513, -1.59811841, -1.56660835]), array([ 0.88304528, -0.31909995, -0.34410209])]"
413,23.86,33.7175296492,183.802850326,54.6067614873,287.446747962,9.51401481764,160,74,32,0.0333373655239,"[654766, array([ 4.30173196, -1.38392591, -1.65864924]), array([ 0.88304528, -0.31909995, -0.34410209])]"
259,30.78,38.8644131531,247.849754062,44.7182037974,137.348482329,19.4781911076,80,78,136,0.0334893034665,"[331178, array([ 4.53874368, -1.58384192, -1.59009892]), array([ 0.88304528, -0.31909995, -0.34410209])]"
642,16.62,41.8017925865,117.574980999,11.9925812317,220.155556395,45.71791981,298,88,-78,0.0335309609994,"[1214871, array([ 4.42276501, -1.53453357, -1.55138814]), array([ 0.88304528, -0.31909995, -0.34410209])]"
296,19.41,43.0946954713,109.989741657,0.617920465514,200.650074344,46.898625958,92,2,-108,0.033543841472,"[372816, array([ 4.47561403, -1.68843939, -1.58756764]), array([ 0.88304528, -0.31909995, -0.34410209])]"
559,23.59,43.3223891164,-80.0,14.0,176.400192985,43.3223891164,190,14,0,0.0336197559007,"[770850, array([ 4.51036751, -1.7945041 , -1.69625515]), array([ 0.88304528, -0.31909995, -0.34410209])]"
24,15.28,41.2496741316,119.76007429,15.9100187968,225.988663005,44.4340476981,36,16,-174,0.0336502762102,"[147243, array([ 4.38695173, -1.43926734, -1.59515067]), array([ 0.88304528, -0.31909995, -0.34410209])]"
419,25.29,30.9314217571,189.402154345,58.075289123,290.991877061,7.13465511542,162,74,28,0.0337393361426,"[662864, array([ 4.17734447, -1.66299357, -1.57172225]), array([ 0.88304528, -0.31909995, -0.34410209])]"
623,22.16,45.2276159686,277.75840635,13.8610169498,175.159893689,41.4751455709,196,14,8,0.033759024614,"[795154, array([ 4.57263089, -1.47202199, -1.72715974]), array([ 0.88304528, -0.31909995, -0.34410209])]"
605,21.92,44.4450799666,-76.0,8.0,186.076861942,44.4450799666,194,8,0,0.0338122479642,"[786510, array([ 4.56019511, -1.58678014, -1.59681965]), array([ 0.88304528, -0.31909995, -0.34410209])]"
160,18.35,43.9156691733,109.984307803,1.69599943625,201.74345031,46.0341082602,52,2,-148,0.0338218554679,"[210796, array([ 4.50058575, -1.50062156, -1.60891594]), array([ 0.88304528, -0.31909995, -0.34410209])]"
602,17.99,44.860599803,-76.0,4.0,190.009712285,44.860599803,194,4,0,0.0338740561645,"[786150, array([ 4.49154637, -1.44661752, -1.7708047 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
604,17.99,44.8952379164,281.988992462,5.99633155493,186.068512722,44.4794705666,194,6,2,0.0338888838391,"[786331, array([ 4.47609277, -1.47198394, -1.83591331]), array([ 0.88304528, -0.31909995, -0.34410209])]"
577,19.95,44.5831438041,286.00973577,3.99024039816,191.99024034,45.1393993698,192,4,-4,0.0338915395186,"[778048, array([ 4.53809439, -1.50760912, -1.62673057]), array([ 0.88304528, -0.31909995, -0.34410209])]"
159,16.07,31.7813603851,145.748235655,45.8556595272,267.584456898,27.111013068,50,46,176,0.033902736137,"[206818, array([ 4.02761576, -1.53393188, -1.72727687]), array([ 0.88304528, -0.31909995, -0.34410209])]"
66,13.83,40.1445662805,115.589009418,13.5760485086,220.42433093,46.6761289618,40,14,-166,0.0339327579873,"[163267, array([ 4.25222974, -1.69963782, -1.74576993]), array([ 0.88304528, -0.31909995, -0.34410209])]"
339,16.33,43.0293782015,286.005968881,0.347227956714,195.634015341,46.9685125457,116,2,-80,0.0339690644266,"[470030, array([ 4.36433114, -1.68665916, -1.85967386]), array([ 0.88304528, -0.31909995, -0.34410209])]"
135,14.34,33.8856852312,138.61006853,39.9707191482,259.819328044,31.722971252,46,40,178,0.0339696393191,"[190079, array([ 4.08721627, -1.43174872, -1.74983114]), array([ 0.88304528, -0.31909995, -0.34410209])]"
2,16.34,43.4614084615,111.935832025,5.86841998017,208.032630807,45.9390563727,34,6,-168,0.0339972796698,"[138246, array([ 4.45217705, -1.43715499, -1.66132937]), array([ 0.88304528, -0.31909995, -0.34410209])]"
86,14.5,43.2609286161,107.948034142,3.65368998384,201.807176185,46.5060208339,42,4,-156,0.033999908275,"[170472, array([ 4.35887613, -1.5141892 , -1.86042817]), array([ 0.88304528, -0.31909995, -0.34410209])]"
155,18.25,33.9512832169,145.37546506,41.874454679,265.856780059,29.5035637081,50,42,176,0.0340007822891,"[206458, array([ 4.21205704, -1.54703842, -1.47527109]), array([ 0.88304528, -0.31909995, -0.34410209])]"
229,28.19,36.4382804477,221.306055667,52.8355159543,122.890535923,6.33070684676,70,70,148,0.0340071011326,"[289964, array([ 4.44430819, -1.42654981, -1.70199726]), array([ 0.88304528, -0.31909995, -0.34410209])]"
112,16.05,36.8723041284,131.69091143,29.9798507651,249.176457461,38.6609986558,44,30,-178,0.034014634007,"[180901, array([ 4.26525288, -1.57151667, -1.49517683]), array([ 0.88304528, -0.31909995, -0.34410209])]"
27,11.97,39.947698745,117.594043671,17.8189179115,226.114686584,44.6608578692,36,18,-172,0.0340532190642,"[147424, array([ 4.22424804, -1.48269476, -1.8101579 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
457,28.6,35.2089845863,233.841219945,52.0419758133,127.510471781,12.371984313,174,56,18,0.0340701535405,"[709839, array([ 4.33836608, -1.66910606, -1.85368437]), array([ 0.88304528, -0.31909995, -0.34410209])]"
162,18.71,42.900062403,111.939453981,3.46339714439,205.646367414,46.8903295463,52,4,-150,0.0340878612397,"[210975, array([ 4.46905769, -1.64761193, -1.5665183 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
425,26.39,32.2914995401,194.164145158,57.111942327,292.851884689,5.57858503732,164,72,28,0.0341036171887,"[670784, array([ 4.27390265, -1.59780092, -1.50598906]), array([ 0.88304528, -0.31909995, -0.34410209])]"
518,21.62,43.3559896682,284.077587908,7.92164213499,185.921634678,45.5548674701,186,8,-8,0.0341149157198,"[754106, array([ 4.48888162, -1.77840547, -1.66901226]), array([ 0.88304528, -0.31909995, -0.34410209])]"
122,18.5,43.2609286161,111.948034142,3.65368998384,205.807176185,46.5060208339,46,4,-156,0.0341669407224,"[186672, array([ 4.48543873, -1.57290028, -1.56627136]), array([ 0.88304528, -0.31909995, -0.34410209])]"
82,11.97,36.9545572827,125.47179684,27.9258150218,242.23848724,40.3530041342,40,28,-176,0.0342110873579,"[164522, array([ 4.13138433, -1.47538389, -1.77927642]), array([ 0.88304528, -0.31909995, -0.34410209])]"
503,17.78,43.8638052164,282.043491088,5.9413971666,185.95962284,45.5220262802,184,6,-8,0.0342801372006,"[745826, array([ 4.40969784, -1.65105634, -1.90169855]), array([ 0.88304528, -0.31909995, -0.34410209])]"
536,21.61,43.3555812775,280.04464368,11.9925812317,178.135988731,44.1696760045,188,12,-2,0.0342849976644,"[762569, array([ 4.46013679, -1.79231873, -1.80990723]), array([ 0.88304528, -0.31909995, -0.34410209])]"
641,12.82,41.3767223426,115.501457836,13.9912978593,220.066393136,45.2644091153,296,88,-76,0.0343107944872,"[1206772, array([ 4.29958635, -1.42930581, -1.78698753]), array([ 0.88304528, -0.31909995, -0.34410209])]"
164,14.87,42.6721183438,107.935188159,3.31530689717,201.51365955,47.1356786775,52,4,-146,0.0343782656367,"[210977, array([ 4.33204952, -1.63631737, -1.86532928]), array([ 0.88304528, -0.31909995, -0.34410209])]"
453,19.78,44.1579461081,288.012975604,1.82702950763,196.134289771,45.7837904369,174,2,-24,0.0344107882995,"[704958, array([ 4.52709904, -1.54662431, -1.59134449]), array([ 0.88304528, -0.31909995, -0.34410209])]"
317,22.06,45.2644091153,277.501457836,13.9912978593,174.822369738,41.3767223426,98,88,104,0.0344438064668,"[404962, array([ 4.57077823, -1.46584425, -1.73803985]), array([ 0.88304528, -0.31909995, -0.34410209])]"
295,28.08,41.3155856305,267.693720804,29.9194520932,154.704535489,34.1634359806,90,86,120,0.0344522349377,"[372390, array([ 4.50529481, -1.81686627, -1.76552192]), array([ 0.88304528, -0.31909995, -0.34410209])]"
303,19.47,43.0749384987,109.990751675,0.551171267362,200.580181764,46.9197475733,94,2,-106,0.0344918817838,"[380917, array([ 4.47572393, -1.69418265, -1.58524033]), array([ 0.88304528, -0.31909995, -0.34410209])]"
493,29.74,38.5982330082,256.038248842,40.8823921091,141.901290707,25.28429258,182,42,12,0.0345740788781,"[740976, array([ 4.44993934, -1.79323645, -1.79078986]), array([ 0.88304528, -0.31909995, -0.34410209])]"
546,29.57,41.9458729665,263.619719166,33.1596084091,151.207075985,30.2655177456,188,34,12,0.0345785312114,"[764556, array([ 4.59856857, -1.61226479, -1.60352138]), array([ 0.88304528, -0.31909995, -0.34410209])]"
3,14.42,43.2633005831,109.925941029,5.82114904839,206.017257456,46.1465556817,34,6,-166,0.0345787899089,"[138247, array([ 4.37898051, -1.44239364, -1.80543839]), array([ 0.88304528, -0.31909995, -0.34410209])]"
337,16.26,43.0188176283,286.004810348,0.278290773503,195.706586913,46.9798274625,114,2,-82,0.034610745497,"[461929, array([ 4.36215174, -1.68621919, -1.862859  ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
17,16.71,42.457439937,115.848918289,9.84655193983,216.153483741,45.8637710675,36,10,-170,0.0346180238067,"[146705, array([ 4.44319989, -1.49462477, -1.5731367 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
262,29.77,37.3385193976,249.806129841,45.1058100326,136.946710378,21.1583932312,80,80,136,0.0346224437323,"[331358, array([ 4.41290813, -1.76918538, -1.80926093]), array([ 0.88304528, -0.31909995, -0.34410209])]"
649,12.04,39.0900430555,121.192165171,21.9858989571,233.17524329,42.835538293,302,88,-68,0.0347100092772,"[1231076, array([ 4.21388034, -1.42713799, -1.77911574]), array([ 0.88304528, -0.31909995, -0.34410209])]"
362,15.64,35.5593524264,139.561866963,37.9727358229,258.944317417,32.1535874388,138,88,52,0.0347144345298,"[566936, array([ 4.21623198, -1.35120352, -1.64754127]), array([ 0.88304528, -0.31909995, -0.34410209])]"
616,24.29,44.9475293618,273.372415862,19.6834980794,166.842651848,38.4965214801,194,20,10,0.0348010091167,"[787595, array([ 4.59806171, -1.47757298, -1.72258788]), array([ 0.88304528, -0.31909995, -0.34410209])]"
408,23.2,33.6920074123,177.731080644,53.5534698137,284.865088789,12.274712197,158,76,34,0.0348690215526,"[646847, array([ 4.29791695, -1.37878456, -1.61833292]), array([ 0.88304528, -0.31909995, -0.34410209])]"
420,25.55,32.3277977273,187.520644869,56.3540379785,290.236504091,8.33451632636,162,74,30,0.0349009422133,"[662865, array([ 4.27064059, -1.57082962, -1.4917976 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
19,12.99,41.8097395515,111.792709855,9.70004098525,212.191098647,46.5578737013,36,10,-166,0.0349017402716,"[146707, array([ 4.28620077, -1.53621844, -1.85087742]), array([ 0.88304528, -0.31909995, -0.34410209])]"
302,28.63,42.2326516771,269.875863198,27.9258150218,158.09464155,34.9941011595,92,86,118,0.0349079514634,"[380489, array([ 4.57374726, -1.73035607, -1.6169715 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
83,16.21,44.1579461081,107.987024396,1.82702950763,199.865710229,45.7837904369,42,2,-156,0.034966200629,"[170292, array([ 4.44867746, -1.42735465, -1.75513446]), array([ 0.88304528, -0.31909995, -0.34410209])]"
403,22.61,33.6116061108,171.969315356,52.3107290533,282.324541725,15.0421002303,156,78,36,0.034999423768,"[638928, array([ 4.29126659, -1.39463027, -1.56761   ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
526,17.96,44.6876570858,286.004813166,1.98052834342,194.006149263,45.243906526,188,2,-8,0.0350089951341,"[761666, array([ 4.49899483, -1.43924742, -1.71600823]), array([ 0.88304528, -0.31909995, -0.34410209])]"
245,28.59,39.0617007885,240.96086051,46.1429129411,132.719585414,16.7399137595,76,76,138,0.0351130032543,"[314799, array([ 4.49906946, -1.46408793, -1.83177113]), array([ 0.88304528, -0.31909995, -0.34410209])]"
335,16.19,43.0105917347,286.003628399,0.209014937795,195.779574803,46.9886439409,112,2,-84,0.0351909177404,"[453828, array([ 4.36011138, -1.68533524, -1.86595358]), array([ 0.88304528, -0.31909995, -0.34410209])]"
558,19.86,44.1696760045,277.95535632,11.9925812317,176.385352403,43.3555812775,190,12,2,0.0353258607931,"[770671, array([ 4.44917106, -1.65059953, -1.92689334]), array([ 0.88304528, -0.31909995, -0.34410209])]"
29,12.12,39.7309518555,119.618015867,19.8858011814,229.77378178,43.6097436687,36,20,-174,0.0353654236786,"[147603, array([ 4.2357797 , -1.42354645, -1.78324655]), array([ 0.88304528, -0.31909995, -0.34410209])]"
469,30.6,35.2089845863,235.841219945,52.0419758133,129.510471781,12.371984313,176,56,18,0.0353926767472,"[717939, array([ 4.40181732, -1.70577269, -1.5816065 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
308,19.53,43.0574541556,109.991806715,0.483751286381,200.50946985,46.9384522163,96,2,-104,0.0354351706392,"[389018, array([ 4.47597567, -1.69951371, -1.58280668]), array([ 0.88304528, -0.31909995, -0.34410209])]"
537,25.37,42.5347486553,271.43692482,23.8603307148,161.206472774,38.0181559323,188,24,6,0.0354829415861,"[763653, array([ 4.48704908, -1.79414465, -1.86145504]), array([ 0.88304528, -0.31909995, -0.34410209])]"
386,18.93,31.9724861403,160.100350741,51.2918889303,276.218486305,19.432218863,150,82,38,0.0354893292696,"[614989, array([ 4.11133337, -1.42899927, -1.76316825]), array([ 0.88304528, -0.31909995, -0.34410209])]"
258,29.97,40.1319888553,248.647213068,42.8028982505,138.367261833,20.519066443,80,78,134,0.0355020958478,"[331177, array([ 4.56935875, -1.49155936, -1.6541108 ]), array([ 0.88304528, -0.31909995, -0.34410209])]"
142,15.08,41.9539591367,109.869336244,5.29554441622,205.686220661,47.5556460709,48,6,-152,0.0355045127453,"[194954, array([ 4.31615895, -1.70937514, -1.81471091]), array([ 0.88304528, -0.31909995, -0.34410209])]"
149,18.31,43.9744237597,109.984879632,1.73196284128,201.777540425,45.9732057544,50,2,-150,0.0355377340468,"[202695, array([ 4.50299142, -1.48844478, -1.60861352]), array([ 0.88304528, -0.31909995, -0.34410209])]"
459,29.73,34.0568218885,232.4854799,53.759406178,127.227402594,10.9180161272,174,58,18,0.0355454555597,"[710019, array([ 4.32567351, -1.74886447, -1.68346172]), array([ 0.88304528, -0.31909995, -0.34410209])]"
172,18.79,42.784742363,111.937167769,3.39141756107,205.582539937,47.0142012566,54,4,-148,0.0355675072213,"[219076, array([ 4.4638425 , -1.67182838, -1.56609847]), array([ 0.88304528, -0.31909995, -0.34410209])]"
