Strike,Dip,Rake,Misfit,Extra
80,0,10,0.104794018829,"[5771, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,5,10,0.0606284790369,"[5791, array([ 0.79165721,  3.57698777,  0.12352525]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,5,20,0.0946129752604,"[5792, array([ 0.76711376,  3.50452114, -0.29306809]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,10,20,0.061052406404,"[5812, array([ 0.7643142 ,  3.60394458,  0.1648595 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,10,30,0.0799392041515,"[5813, array([ 0.72262518,  3.48369652, -0.25235537]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,15,30,0.0673643174757,"[5833, array([ 0.7193655 ,  3.60530868,  0.22287899]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,15,40,0.0615487690636,"[5834, array([ 0.66194408,  3.4319724 , -0.19958761]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,20,40,0.0821824057601,"[5854, array([ 0.65799978,  3.56249465,  0.29321083]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,20,50,0.0423694076044,"[5855, array([ 0.58683094,  3.331056  , -0.14143491]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,25,50,0.103493210669,"[5875, array([ 0.58211508,  3.45610022,  0.36401665]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,25,60,0.0306035966241,"[5876, array([ 0.49973631,  3.1633553 , -0.09182706]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,30,60,0.126394070724,"[5896, array([ 0.49441146,  3.26955327,  0.4162043 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,30,70,0.0383354799842,"[5897, array([ 0.40386225,  2.91559535, -0.07115118]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,35,70,0.144164025225,"[5917, array([ 0.39843128,  2.99266223,  0.42504745]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,35,80,0.0644454324618,"[5918, array([ 0.30316166,  2.58209108, -0.10409668]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,40,80,0.146875143912,"[5938, array([ 0.29851821,  2.62453929,  0.36307497]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,40,90,0.123803903171,"[5939, array([ 0.20224993,  2.16717268, -0.21637706]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,45,90,0.1200054924,"[5959, array([ 0.19967397,  2.17543251,  0.20389826]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,0,0,0.101052261567,"[6130, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,0,10,0.0632886680949,"[6131, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,5,10,0.0998556616461,"[6151, array([ 0.78568265,  3.63721502,  0.33205115]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,5,20,0.0480515498536,"[6152, array([ 0.77315492,  3.61642416, -0.07772003]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,5,30,0.141369026316,"[6153, array([ 0.73713528,  3.48575008, -0.48512973]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,10,20,0.106919191907,"[6172, array([ 0.75751191,  3.74353304,  0.39076619]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,10,30,0.0286926046316,"[6173, array([ 0.72771898,  3.66780753, -0.01360801]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,10,40,0.119725614847,"[6174, array([ 0.67581467,  3.48063755, -0.41756874]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,15,30,0.124708747131,"[6193, array([ 0.71094081,  3.80853303,  0.4810472 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,15,40,0.0235450631146,"[6194, array([ 0.66542361,  3.6683726 ,  0.07544618]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,15,50,0.0957521711754,"[6195, array([ 0.59968785,  3.41675053, -0.33244724]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,20,40,0.152513456092,"[6214, array([ 0.64729917,  3.8063215 ,  0.59344415]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,20,50,0.0488221025804,"[6215, array([ 0.58825472,  3.59372655,  0.17693544]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,20,60,0.0748598462509,"[6216, array([ 0.51133644,  3.27193803, -0.24494937]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,25,60,0.0811416207563,"[6236, array([ 0.4991259 ,  3.42287344,  0.270136  ]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,25,70,0.0660205321747,"[6237, array([ 0.41421295,  3.02916512, -0.17761398]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,30,70,0.11065454882,"[6257, array([ 0.40190664,  3.14216191,  0.3278463 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,30,80,0.0777730705811,"[6258, array([ 0.31261859,  2.68015086, -0.15801468]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,35,80,0.128857805775,"[6278, array([ 0.30134782,  2.74856519,  0.31947358]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,35,90,0.120274760527,"[6279, array([ 0.21157386,  2.22809812, -0.21524785]), array([ 0.16662171,  0.98602089,  0.        ])]"
85,40,90,0.122449189488,"[6299, array([ 0.20288737,  2.25179182,  0.21511897]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,0,10,0.0612504935979,"[6491, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,0,20,0.104794018829,"[6492, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,5,10,0.145538101589,"[6511, array([ 0.77381176,  3.67015851,  0.52803515]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,5,20,0.0512287062343,"[6512, array([ 0.77307546,  3.70267534,  0.12821797]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,5,30,0.0827708407072,"[6513, array([ 0.74884966,  3.62268826, -0.27549505]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,10,20,0.151750272857,"[6532, array([ 0.74448735,  3.85829346,  0.59379161]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,10,30,0.056427705131,"[6533, array([ 0.72620115,  3.83045925,  0.20597656]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,10,40,0.0527835768733,"[6534, array([ 0.6858497 ,  3.68623847, -0.18809698]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,15,40,0.081709389098,"[6554, array([ 0.66143437,  3.89003882,  0.32310894]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,15,50,0.0192601054992,"[6555, array([ 0.60721518,  3.66972581, -0.07050898]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,15,60,0.136093306701,"[6556, array([ 0.53454607,  3.33791004, -0.46198452]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,20,50,0.119460095326,"[6575, array([ 0.58113218,  3.85029424,  0.46226636]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,20,60,0.027801249022,"[6576, array([ 0.51599321,  3.54555839,  0.05656924]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,20,70,0.114291843694,"[6577, array([ 0.43517604,  3.13309255, -0.35084671]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,25,70,0.0646791764246,"[6597, array([ 0.41633893,  3.29405283,  0.16440329]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,25,80,0.108497909111,"[6598, array([ 0.33118329,  2.80198949, -0.2730031 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,30,80,0.0959400890389,"[6618, array([ 0.3134176 ,  2.90732752,  0.21942083]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,30,90,0.130941306794,"[6619, array([ 0.22802869,  2.34398549, -0.26125297]), array([ 0.16662171,  0.98602089,  0.        ])]"
90,35,90,0.110578027464,"[6639, array([ 0.21316404,  2.39196104,  0.18754652]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,0,10,0.101052261567,"[6851, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,0,20,0.0632886680949,"[6852, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,5,20,0.0904962679678,"[6872, array([ 0.76715231,  3.76186715,  0.32316913]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,5,30,0.0373684541365,"[6873, array([ 0.75458769,  3.73460507, -0.07376056]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,5,40,0.130615442137,"[6874, array([ 0.7190953 ,  3.5938689 , -0.46844908]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,10,30,0.100541991575,"[6893, array([ 0.71862365,  3.96894494,  0.40412332]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,10,40,0.0106941540236,"[6894, array([ 0.6895228 ,  3.87143757,  0.02358301]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,10,50,0.0962356791035,"[6895, array([ 0.63947116,  3.65629853, -0.35767386]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,15,40,0.12987819205,"[6914, array([ 0.65077025,  4.09320863,  0.53981161]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,15,50,0.0438013444551,"[6915, array([ 0.60763556,  3.90945238,  0.16532857]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,15,60,0.0610989808434,"[6916, array([ 0.54603818,  3.60690939, -0.21417788]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,20,60,0.0910881616985,"[6936, array([ 0.51257379,  3.81498894,  0.32636267]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,20,70,0.0430168449466,"[6937, array([ 0.44313667,  3.41775316, -0.06640007]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,25,70,0.141273601177,"[6957, array([ 0.40935029,  3.5649247 ,  0.47272985]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,25,80,0.0606246763688,"[6958, array([ 0.33630817,  3.07339108,  0.05022784]), array([ 0.16662171,  0.98602089,  0.        ])]"
95,30,90,0.086228397336,"[6979, array([ 0.23201837,  2.57437039,  0.09775746]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,0,20,0.0612504935979,"[7212, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,0,30,0.104794018829,"[7213, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,5,20,0.13331919339,"[7232, array([ 0.75570293,  3.79280871,  0.50594447]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,5,30,0.0410984281743,"[7233, array([ 0.75458188,  3.81989803,  0.11852968]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,5,40,0.0761062234146,"[7234, array([ 0.73053325,  3.73092168, -0.27248659]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,10,30,0.139040424793,"[7253, array([ 0.70559286,  4.0807191 ,  0.57932416]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,10,40,0.0525815908117,"[7254, array([ 0.68734515,  4.03335991,  0.21526105]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,10,50,0.0396505105182,"[7255, array([ 0.64821281,  3.86344912, -0.15534267]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,10,60,0.142888737387,"[7256, array([ 0.58938485,  3.57614938, -0.52122637]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,15,50,0.0916276907748,"[7275, array([ 0.60170477,  4.13204272,  0.37157709]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,15,60,0.025917283031,"[7276, array([ 0.550816  ,  3.86437048,  0.00879725]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,15,70,0.104709387814,"[7277, array([ 0.48319097,  3.47928129, -0.35424989]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,20,60,0.142538553684,"[7296, array([ 0.50201212,  4.0757113 ,  0.55921332]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,20,70,0.0696055796196,"[7297, array([ 0.4434988 ,  3.70038495,  0.1876689 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,20,80,0.0784714579765,"[7298, array([ 0.37151   ,  3.21262428, -0.18957775]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,25,80,0.121928113956,"[7318, array([ 0.3328437 ,  3.35339894,  0.34140412]), array([ 0.16662171,  0.98602089,  0.        ])]"
100,25,90,0.0772063837489,"[7319, array([ 0.26131109,  2.76780444, -0.06773158]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,0,20,0.101052261567,"[7572, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,0,30,0.0632886680949,"[7573, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,5,30,0.0794131551552,"[7593, array([ 0.74910452,  3.87717805,  0.30020752]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,5,40,0.0307942813778,"[7594, array([ 0.73637325,  3.84199267, -0.08444951]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,5,50,0.125239414702,"[7595, array([ 0.70126764,  3.6900703 , -0.46654058]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,10,40,0.0911814892144,"[7614, array([ 0.67988067,  4.16928535,  0.38548143]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,10,50,0.0104901415485,"[7615, array([ 0.65135518,  4.04842685,  0.02840088]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,10,60,0.0859486661374,"[7616, array([ 0.60303859,  3.80455896, -0.32954262]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,15,50,0.128203080096,"[7635, array([ 0.5902618 ,  4.33364493,  0.54583425]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,15,60,0.0599091463191,"[7636, array([ 0.54959731,  4.10628401,  0.20355065]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,15,70,0.0532352424523,"[7637, array([ 0.49223358,  3.75415573, -0.14491773]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,15,80,0.151890007671,"[7638, array([ 0.41991359,  3.28795933, -0.48898287]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,20,70,0.116551403351,"[7657, array([ 0.43715638,  3.97639956,  0.40625023]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,20,80,0.0623092495548,"[7658, array([ 0.37566059,  3.50890307,  0.04892499]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,20,90,0.122924198325,"[7659, array([ 0.30275054,  2.93479034, -0.30988681]), array([ 0.16662171,  0.98602089,  0.        ])]"
105,25,90,0.106319059527,"[7679, array([ 0.26146743,  3.05854862,  0.20783264]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,0,30,0.0612504935979,"[7933, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,0,40,0.104794018829,"[7934, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,5,30,0.119418671009,"[7953, array([ 0.73845729,  3.90530245,  0.47048063]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,5,40,0.0298178000926,"[7954, array([ 0.73684289,  3.92549706,  0.09452658]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,5,50,0.0748157135824,"[7955, array([ 0.7128399 ,  3.82641743, -0.28429961]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,10,40,0.123280348801,"[7974, array([ 0.66772514,  4.27671441,  0.53355401]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,10,50,0.0473065828145,"[7975, array([ 0.64942026,  4.20834007,  0.19216155]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,10,60,0.0414757343649,"[7976, array([ 0.61138307,  4.01209745, -0.15506964]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,10,70,0.133685914224,"[7977, array([ 0.55476932,  3.69394928, -0.49758912]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,15,60,0.0942377235772,"[7996, array([ 0.54318044,  4.32866406,  0.36776233]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,15,70,0.0455342805735,"[7997, array([ 0.49565825,  4.01526624,  0.03752307]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,15,80,0.0938983928577,"[7998, array([ 0.43307574,  3.57986658, -0.29385631]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,20,70,0.152201621451,"[8017, array([ 0.4251278 ,  4.24105935,  0.58553893]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,20,80,0.0959261476422,"[8018, array([ 0.37354206,  3.80084163,  0.25333588]), array([ 0.16662171,  0.98602089,  0.        ])]"
110,20,90,0.0767104863011,"[8019, array([ 0.31060644,  3.24513725, -0.08656466]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,0,30,0.101052261567,"[8293, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,0,40,0.0632886680949,"[8294, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,5,40,0.066662036683,"[8314, array([ 0.73219844,  3.9800931 ,  0.2636699 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,5,50,0.030456117919,"[8315, array([ 0.71918831,  3.93584791, -0.10959223]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,5,60,0.125019472559,"[8316, array([ 0.68432601,  3.77201397, -0.47952446]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,10,40,0.149906167021,"[8334, array([ 0.65148524,  4.35343186,  0.65954096]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,10,50,0.0789273110502,"[8335, array([ 0.64296031,  4.34051065,  0.33529679]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,10,60,0.021884895462,"[8336, array([  6.14899344e-01,   4.19570521e+00,   8.64801833e-04]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,10,70,0.0871949214556,"[8337, array([ 0.56815498,  3.9234154 , -0.33359347]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,15,60,0.120287101791,"[8356, array([ 0.53241426,  4.52764352,  0.50022566]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,15,70,0.0683142228748,"[8357, array([ 0.49422376,  4.25849226,  0.19083102]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,15,80,0.0624529020924,"[8358, array([ 0.44101652,  3.85994887, -0.12436192]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,15,90,0.140334775297,"[8359, array([ 0.37440922,  3.34412288, -0.43577618]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,20,80,0.128361992678,"[8378, array([ 0.36613192,  4.08360493,  0.41991185]), array([ 0.16662171,  0.98602089,  0.        ])]"
115,20,90,0.0848020645075,"[8379, array([ 0.31262043,  3.55353793,  0.10393591]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,0,40,0.0612504935979,"[8654, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,0,50,0.104794018829,"[8655, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,5,40,0.10406363773,"[8674, array([ 0.72271492,  4.00471374,  0.42256044]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,5,50,0.0171963567767,"[8675, array([ 0.7205242 ,  4.01682312,  0.0568419 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,5,60,0.0786248799558,"[8676, array([ 0.69644072,  3.90688335, -0.31060375]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,10,50,0.104944241188,"[8695, array([ 0.63253729,  4.44253876,  0.45790329]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,10,60,0.0414968688141,"[8696, array([ 0.61409689,  4.35252721,  0.13767317]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,10,70,0.0531021821536,"[8697, array([ 0.57699747,  4.13026633, -0.18674008]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,10,80,0.135008520836,"[8698, array([ 0.52236628,  3.7825094 , -0.50547933]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,15,60,0.138841644271,"[8716, array([ 0.51816743,  4.69956962,  0.60085527]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,15,70,0.0909914836352,"[8717, array([ 0.48873733,  4.4798182 ,  0.31386288]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,15,80,0.0601873277124,"[8718, array([ 0.44445719,  4.12394977,  0.01733391]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,15,90,0.0979877413944,"[8719, array([ 0.38667245,  3.64277722, -0.27972173]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,20,80,0.151227571277,"[8738, array([ 0.35449327,  4.35230454,  0.54628881]), array([ 0.16662171,  0.98602089,  0.        ])]"
120,20,90,0.109690556236,"[8739, array([ 0.30973282,  3.85504766,  0.25791559]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,0,40,0.101052261567,"[9014, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,0,50,0.0632886680949,"[9015, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,5,40,0.139946654002,"[9034, array([ 0.7086768 ,  3.99859459,  0.57110673]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,5,50,0.0523847795172,"[9035, array([ 0.71707694,  4.0680757 ,  0.21460278]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,5,60,0.0369196649186,"[9036, array([ 0.70368906,  4.01395038, -0.14842176]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,5,70,0.129501610635,"[9037, array([ 0.66891995,  3.83786321, -0.50693658]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,10,50,0.126384205141,"[9055, array([ 0.61870307,  4.51236351,  0.56078019]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,10,60,0.0649715100188,"[9056, array([ 0.60949353,  4.47997906,  0.25549443]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,10,70,0.0358103712791,"[9057, array([ 0.58176484,  4.31147271, -0.0575544 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,10,80,0.0971885376659,"[9058, array([ 0.53635952,  4.01196444, -0.36885447]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,15,60,0.151161112497,"[9076, array([ 0.50129783,  4.84109671,  0.67065963]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,15,70,0.108039978213,"[9077, array([ 0.48002427,  4.67542978,  0.40658157]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,15,80,0.0723925135534,"[9078, array([ 0.44416542,  4.36770228,  0.13014974]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,15,90,0.0772151094767,"[9079, array([ 0.39481082,  3.92726436, -0.15023663]), array([ 0.16662171,  0.98602089,  0.        ])]"
125,20,90,0.130033300566,"[9099, array([ 0.30296833,  4.14464611,  0.37303869]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,0,50,0.0612504935979,"[9375, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,0,60,0.104794018829,"[9376, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,5,50,0.0875061357846,"[9395, array([ 0.70908491,  4.08863894,  0.36360683]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,5,60,0.00386581817827,"[9396, array([ 0.70625529,  4.09174943,  0.00665301]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,5,70,0.0868252446457,"[9397, array([ 0.68196647,  3.97053418, -0.35050295]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,10,50,0.144235880982,"[9415, array([ 0.60198078,  4.54831766,  0.64537035]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,10,60,0.0850961677617,"[9416, array([ 0.60159586,  4.57580893,  0.35515711]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,10,70,0.0394377460796,"[9417, array([ 0.58293176,  4.46426656,  0.0541526 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,10,80,0.0699212271805,"[9418, array([ 0.54655557,  4.21707972, -0.24849731]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,10,90,0.144919129902,"[9419, array([ 0.49357256,  3.84175903, -0.54359675]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,15,70,0.119517015998,"[9437, array([ 0.4688979 ,  4.84180779,  0.47002924]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,15,80,0.0852925238755,"[9438, array([ 0.44092528,  4.58722604,  0.21409741]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,15,90,0.0733064155384,"[9439, array([ 0.39955536,  4.19326376, -0.04833967]), array([ 0.16662171,  0.98602089,  0.        ])]"
130,20,90,0.142727179943,"[9459, array([ 0.29339787,  4.41735829,  0.44838619]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,0,50,0.101052261567,"[9735, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,0,60,0.0632886680949,"[9736, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,5,50,0.121257323154,"[9755, array([ 0.69678723,  4.07787168,  0.50405356]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,5,60,0.0368126090626,"[9756, array([ 0.70433193,  4.13911201,  0.15455643]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,5,70,0.0482715852468,"[9757, array([ 0.69047586,  4.07458751, -0.19963682]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,5,80,0.138100528796,"[9758, array([ 0.65564003,  3.88625874, -0.54776421]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,10,60,0.101882102418,"[9776, array([ 0.59088113,  4.63815367,  0.43812062]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,10,70,0.0524859368674,"[9777, array([ 0.58096041,  4.58620459,  0.14924737]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,10,80,0.0532360377777,"[9778, array([ 0.55338751,  4.394906  , -0.14416067]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,10,90,0.113633097326,"[9779, array([ 0.50900021,  4.07007041, -0.43318847]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,15,70,0.126296230838,"[9797, array([ 0.45613067,  4.97581651,  0.50626614]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,15,80,0.0949442783436,"[9798, array([ 0.43550757,  4.77882222,  0.27025552]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,15,90,0.0773383547169,"[9799, array([ 0.40165179,  4.43662583,  0.02603333]), array([ 0.16662171,  0.98602089,  0.        ])]"
135,20,90,0.14856862073,"[9819, array([ 0.28209939,  4.66837662,  0.48446411]), array([ 0.16662171,  0.98602089,  0.        ])]"
140,0,60,0.0612504935979,"[10096, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
140,0,70,0.104794018829,"[10097, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
140,5,60,0.0700235250099,"[10116, array([ 0.69811186,  4.15519316,  0.29549527]), array([ 0.16662171,  0.98602089,  0.        ])]"
140,5,70,0.0130135832982,"[10117, array([ 0.69459537,  4.148655  , -0.05437144]), array([ 0.16662171,  0.98602089,  0.        ])]"
