Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Angle1,Angle2,Angle3,Sum
155,5,-30,-0.21037913932,-1.32795145658,-1.84428199146,1.38881732636,0.158423817586,0.114071026174,63.3653933247,64.5966097054,0.000106819136398,0.0296890102801,0.0176565283753,0.0474523577919
155,10,-30,-0.173029586541,-1.54481380251,-1.37526332724,0.890245364852,0.112006758523,0.125815604265,63.3653933247,64.5966097054,0.0436868188769,0.0474722082708,0.0147136855632,0.105872712711
155,15,-20,-0.0594002646691,-0.815742703029,-0.987489823995,1.2105407996,0.0728174024095,0.0601527866169,63.3653933247,64.5966097054,0.00314247264964,0.0659123105539,0.0347365947602,0.103791377964
160,0,-50,-0.539492296805,-2.38417836222,-1.77807485615,0.745780971896,0.226280174904,0.303413714524,63.3653933247,64.5966097054,0.0873900304376,0.0114255664697,0.00231627942354,0.101131876331
160,0,-40,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
160,0,-30,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
160,5,-30,-0.263878389458,-1.64974702675,-1.78735778125,1.08341324595,0.15995081984,0.147636020178,63.3653933247,64.5966097054,0.0123209761022,0.0291780132285,0.00997616682025,0.051475156151
160,5,-20,-0.149813828521,-0.94708330029,-1.89924115891,2.00535809081,0.158184426306,0.0788808876733,63.3653933247,64.5966097054,0.0295167990751,0.0297695446062,0.028136727831,0.0874230715123
160,10,-20,-0.122313731643,-1.09908205038,-1.43336455158,1.30414699347,0.111287170598,0.085333303037,63.3653933247,64.5966097054,0.000391021246358,0.0477824221907,0.0260276510955,0.0742010945325
165,0,-40,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
165,0,-30,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
