Strike,Dip,Rake,Misfit,Extra
2,26,90,0.311818027868,"[2358, array([-0.96866423,  1.10967311,  0.01332822]), array([-0.77351944,  0.59096885, -0.22896176])]"
10,24,90,0.312395163867,"[9518, array([-0.96746413,  0.71708361, -0.72697236]), array([-0.77351944,  0.59096885, -0.22896176])]"
160,70,45,0.313811942434,"[145429, array([-0.92422761,  1.28773743, -0.61115394]), array([-0.77351944,  0.59096885, -0.22896176])]"
172,64,70,0.313918983965,"[156114, array([-0.94950017,  1.34987049, -0.23033403]), array([-0.77351944,  0.59096885, -0.22896176])]"
162,68,50,0.3144712594,"[147190, array([-0.92840435,  1.36704107, -0.46495554]), array([-0.77351944,  0.59096885, -0.22896176])]"
156,72,40,0.314611836088,"[141868, array([-0.92278108,  1.35693722, -0.47397468]), array([-0.77351944,  0.59096885, -0.22896176])]"
146,82,35,0.316046722631,"[133067, array([-0.97383806,  0.8222474 ,  0.10384745]), array([-0.77351944,  0.59096885, -0.22896176])]"
176,64,80,0.316516183492,"[159716, array([-0.96432983,  1.18694119, -0.02702422]), array([-0.77351944,  0.59096885, -0.22896176])]"
164,72,55,0.317133916375,"[149071, array([-0.97136087,  0.54231628, -0.635665  ]), array([-0.77351944,  0.59096885, -0.22896176])]"
148,84,25,0.319949129296,"[134905, array([-0.93448751,  1.04372013, -0.76328977]), array([-0.77351944,  0.59096885, -0.22896176])]"
168,70,60,0.320253707331,"[152632, array([-0.96876013,  0.57949003, -0.66707369]), array([-0.77351944,  0.59096885, -0.22896176])]"
154,76,50,0.321101727678,"[140150, array([-0.98715669,  0.55757793,  0.06729474]), array([-0.77351944,  0.59096885, -0.22896176])]"
158,70,45,0.321235899652,"[143629, array([-0.92877309,  1.38695241, -0.35170682]), array([-0.77351944,  0.59096885, -0.22896176])]"
166,70,55,0.32141712312,"[150831, array([-0.95467596,  0.76852915, -0.75407747]), array([-0.77351944,  0.59096885, -0.22896176])]"
144,84,30,0.32155216737,"[131306, array([-0.96565137,  0.94032675,  0.09148069]), array([-0.77351944,  0.59096885, -0.22896176])]"
158,70,50,0.323046474741,"[143630, array([-0.95023108,  1.25569429, -0.07869556]), array([-0.77351944,  0.59096885, -0.22896176])]"
158,76,50,0.323103696993,"[143750, array([-0.98446247,  0.37514805, -0.44939159]), array([-0.77351944,  0.59096885, -0.22896176])]"
172,64,65,0.323569058847,"[156113, array([-0.93336295,  1.38950945, -0.52651515]), array([-0.77351944,  0.59096885, -0.22896176])]"
156,72,50,0.323675194929,"[141870, array([-0.96521516,  1.05048422,  0.05989559]), array([-0.77351944,  0.59096885, -0.22896176])]"
14,24,95,0.325663135659,"[13119, array([-0.96788471,  0.67700507, -0.73131473]), array([-0.77351944,  0.59096885, -0.22896176])]"
2,22,85,0.327397704828,"[2277, array([-0.99030469,  0.33263109, -0.34285055]), array([-0.77351944,  0.59096885, -0.22896176])]"
6,22,90,0.328150208352,"[5878, array([-0.9899792 ,  0.33353376, -0.35101607]), array([-0.77351944,  0.59096885, -0.22896176])]"
4,22,90,0.329099680968,"[4078, array([-0.99291711,  0.33410875, -0.16944068]), array([-0.77351944,  0.59096885, -0.22896176])]"
170,68,60,0.331096213263,"[154392, array([-0.95049809,  0.83301012, -0.78590747]), array([-0.77351944,  0.59096885, -0.22896176])]"
170,70,70,0.331987976308,"[154434, array([-0.99154842,  0.3194319 , -0.23673697]), array([-0.77351944,  0.59096885, -0.22896176])]"
154,74,35,0.333588097928,"[140107, array([-0.91386027,  1.36831634, -0.57808716]), array([-0.77351944,  0.59096885, -0.22896176])]"
166,66,55,0.333707964265,"[150751, array([-0.92471708,  1.40356117, -0.54591261]), array([-0.77351944,  0.59096885, -0.22896176])]"
148,86,30,0.334222557747,"[134946, array([-0.96881985,  0.58722124, -0.69506945]), array([-0.77351944,  0.59096885, -0.22896176])]"
10,28,95,0.334526681222,"[9599, array([-0.94605454,  1.45596646, -0.36899173]), array([-0.77351944,  0.59096885, -0.22896176])]"
164,68,50,0.334586679227,"[148990, array([-0.92265876,  1.27008269, -0.70651323]), array([-0.77351944,  0.59096885, -0.22896176])]"
174,66,65,0.334947084703,"[157953, array([-0.94363322,  0.96856807, -0.80642349]), array([-0.77351944,  0.59096885, -0.22896176])]"
174,66,80,0.33552634188,"[157956, array([-0.97950433,  0.83683794,  0.12939416]), array([-0.77351944,  0.59096885, -0.22896176])]"
0,22,85,0.337335298053,"[477, array([-0.99320411,  0.32696501, -0.16079671]), array([-0.77351944,  0.59096885, -0.22896176])]"
146,86,20,0.337474097784,"[133144, array([-0.92074866,  1.21157553, -0.74525389]), array([-0.77351944,  0.59096885, -0.22896176])]"
12,28,95,0.338452089316,"[11399, array([-0.94091128,  1.44432756, -0.55919105]), array([-0.77351944,  0.59096885, -0.22896176])]"
148,80,25,0.338776496485,"[134825, array([-0.90962325,  1.4068023 , -0.51255095]), array([-0.77351944,  0.59096885, -0.22896176])]"
152,80,45,0.339428773297,"[138429, array([-0.99180789,  0.31656296, -0.19260811]), array([-0.77351944,  0.59096885, -0.22896176])]"
150,76,35,0.341354385247,"[136547, array([-0.9357572 ,  1.32900753, -0.11426854]), array([-0.77351944,  0.59096885, -0.22896176])]"
0,28,80,0.342437260065,"[596, array([-0.9427813 ,  1.45861593, -0.56959438]), array([-0.77351944,  0.59096885, -0.22896176])]"
2,28,85,0.343164518818,"[2397, array([-0.94567906,  1.48426808, -0.37516238]), array([-0.77351944,  0.59096885, -0.22896176])]"
170,64,65,0.343432530236,"[154313, array([-0.93750252,  1.45846629, -0.31606005]), array([-0.77351944,  0.59096885, -0.22896176])]"
8,22,95,0.343505419067,"[7679, array([-0.99312545,  0.31534652, -0.17816429]), array([-0.77351944,  0.59096885, -0.22896176])]"
164,70,50,0.343987102562,"[149030, array([-0.93743172,  0.97152283, -0.81991184]), array([-0.77351944,  0.59096885, -0.22896176])]"
6,28,90,0.34447459262,"[5998, array([-0.9449556 ,  1.48683175, -0.37171268]), array([-0.77351944,  0.59096885, -0.22896176])]"
146,84,20,0.345015682629,"[133104, array([-0.90840729,  1.37091834, -0.62771605]), array([-0.77351944,  0.59096885, -0.22896176])]"
158,72,40,0.34620481577,"[143668, array([-0.91681392,  1.2539713 , -0.74630564]), array([-0.77351944,  0.59096885, -0.22896176])]"
168,70,70,0.347817306184,"[152634, array([-0.99255558,  0.37770089, -0.03477575]), array([-0.77351944,  0.59096885, -0.22896176])]"
