Strike,Dip,Rake,Misfit,Extra
0,70,-75,0.284434391956,"[1405, array([-0.09409418, -5.37686266, -1.02874486]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-70,0.339202605638,"[1406, array([-0.05762159, -5.28009387, -1.46416605]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-65,0.402860905244,"[1407, array([-0.02071046, -5.14314039, -1.88844405]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-100,0.333298219722,"[1440, array([-0.3243796 , -5.16993489,  1.11595654]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-95,0.281772909127,"[1441, array([-0.29500445, -5.28122842,  0.67624076]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-90,0.249190395416,"[1442, array([-0.26338413, -5.35232862,  0.23137838]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-85,0.242241729574,"[1443, array([-0.22975931, -5.38269436, -0.21524493]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-80,0.262147397344,"[1444, array([-0.19438587, -5.37209455, -0.66023009]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-75,0.30311077294,"[1445, array([-0.15753305, -5.32060985, -1.1001905 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-70,0.357638527947,"[1446, array([-0.1194813, -5.2286321, -1.5317778]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,72,-65,0.42032693739,"[1447, array([-0.08052022, -5.0968613 , -1.95170735]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-100,0.336624908074,"[1480, array([-0.3870186 , -5.07120208,  1.03174042]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-95,0.288184295434,"[1481, array([-0.35854908, -5.18449196,  0.59345956]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-90,0.260047342909,"[1482, array([-0.32735079, -5.25832472,  0.15066211]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-85,0.257637058562,"[1483, array([-0.29366115, -5.29213845, -0.29328198]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-80,0.280561324633,"[1484, array([-0.25773658, -5.28567582, -0.734994  ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-75,0.322703009857,"[1485, array([-0.21985048, -5.238986  , -1.17111228]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-70,0.377160850316,"[1486, array([-0.18029118, -5.15242434, -1.59831769]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,74,-65,0.43906299292,"[1487, array([-0.13935976, -5.02664961, -2.01335894]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-100,0.341435335508,"[1520, array([-0.44800826, -4.94737109,  0.9457252 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-95,0.296110823309,"[1521, array([-0.42046544, -5.06230052,  0.50940696]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-90,0.272351692738,"[1522, array([-0.38972262, -5.13870279,  0.06921182]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-85,0.274259321244,"[1523, array([-0.35601378, -5.17599643, -0.37151006]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-80,0.30005466155,"[1524, array([-0.31959546, -5.17389761, -0.80940453]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-75,0.343419213208,"[1525, array([-0.28074482, -5.13242231, -1.24113894]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,76,-70,0.397949116116,"[1526, array([-0.23975755, -5.05188617, -1.66342753]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-100,0.347847718801,"[1560, array([-0.50704985, -4.79902319,  0.85830873]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-95,0.305679078839,"[1561, array([-0.48045107, -4.91523837,  0.42448182]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-90,0.286247047374,"[1562, array([-0.45019576, -4.99404562, -0.01257566]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-85,0.292301127584,"[1563, array([-0.4165142 , -5.03484517, -0.44953743]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-80,0.320865000944,"[1564, array([-0.37966271, -5.0373265 , -0.88307795]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-75,0.365497055193,"[1565, array([-0.33992176, -5.00147074, -1.30989771]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,78,-70,0.420213280364,"[1566, array([-0.2975938 , -4.92755077, -1.72674836]), array([ 0.19507396, -0.98078853,  0.        ])]"
