Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Ratio1,Ratio2,Ratio3,Sum
75,15,20,110,20,0,-6.78E-17,-2.21E-16,3.21476646,-1.46E+16,0.307566798,-2.11E-17,1.02441844,0.269638938,1.003692821,2.297750199
75,15,30,110,20,0,-0.190729709,-0.628127277,3.082390521,-4.907270604,0.303648187,-0.061877205,2.322581628,0.27443492,1.285415768,3.882432316
75,15,40,110,20,0,-0.365816302,-1.251958732,2.699360603,-2.156109889,0.292195176,-0.135519612,7.518974995,0.2888664,1.730206635,9.53804803
75,15,50,110,20,0,-0.511279775,-1.865545239,2.106326769,-1.129067644,0.274064528,-0.24273526,272.5102989,0.31302719,2.699215658,275.5225417
75,15,60,110,20,0,-0.61627254,-2.459896447,1.365756848,-0.555209082,0.250527839,-0.451231521,12.14075836,0.34696079,7.003268388,19.49098753
75,15,70,110,20,0,-0.674184308,-3.022089638,0.554677205,-0.18354095,0.223085477,-1.215453425,2.066310681,0.390522275,105.6969866,108.1538195
75,15,80,110,20,0,-0.683255461,-3.535042857,-0.244244133,0.069092269,0.193280673,2.797428347,0.737211708,0.443237365,0.222296291,1.402745363
75,15,90,110,20,0,-0.646630511,-3.978033937,-0.952207823,0.23936644,0.162550275,0.679085485,0.361913118,0.504192065,0.037237148,0.903342331
75,15,100,110,20,0,-0.571850042,-4.327949653,-1.503253949,0.347336284,0.132129551,0.380408142,0.223043507,0.571976686,0.203122889,0.998143082
75,15,110,110,20,0,-0.46984631,-4.561152316,-1.851627363,0.405956047,0.103010441,0.253747768,0.168415021,0.644694319,0.356482919,1.16959226
75,15,120,110,20,0,-0.353566536,-4.655766675,-1.976667189,0.424563198,0.075941636,0.178870038,0.153510009,0.720030334,0.487740994,1.361281338
75,15,130,110,20,0,-0.236391711,-4.594128411,-1.884649881,0.410230127,0.051455181,0.12543004,0.16489501,0.795369486,0.606752472,1.567016968
75,15,140,110,20,0,-0.130542221,-4.365104696,-1.60738323,0.368234749,0.029905862,0.081214124,0.202141856,0.867942248,0.72525163,1.795335734
75,15,150,110,20,0,-0.045662002,-3.966001134,-1.197740639,0.302002092,0.011513361,0.038123447,0.274534352,0.934981667,0.861922589,2.071438609
75,15,160,110,20,0,0.012249766,-3.403807943,-0.722693413,0.212319092,-0.003598842,-0.016950156,0.406527506,0.993875019,1.073978926,2.474381451
75,15,170,110,20,0,0.041433465,-2.695607078,-0.254699406,0.094486844,-0.015370736,-0.162675939,0.664558851,1.042299071,1.933229374,3.640087295
75,15,180,110,20,0,0.044422498,-1.868053206,0.137497101,-0.073604489,-0.023780103,0.323079521,1.315080338,1.078332436,0.263651079,2.657063854
75,15,190,110,20,0,0.027553798,-0.955944299,0.397530618,-0.415851236,-0.028823643,0.069312391,5.816054746,1.100542266,0.760742485,7.677339497
75,15,200,110,20,0,1.03E-17,-3.38E-16,0.488488266,-1.44532E+15,-0.030504239,2.11E-17,1.02441844,1.108045023,1.003692821,3.136156284
75,15,210,110,20,0,-0.027553798,0.955944299,0.397530618,0.415851236,-0.028823643,-0.069312391,0.160353955,1.100542266,1.324325648,2.585221869
75,15,220,110,20,0,-0.044422498,1.868053206,0.137497101,0.073604489,-0.023780103,-0.323079521,0.723771878,1.078332436,3.827506843,5.629611157
75,15,230,110,20,0,-0.041433465,2.695607078,-0.254699406,-0.094486844,-0.015370736,0.162675939,1.431748146,1.042299071,0.521304905,2.995352122
75,15,240,110,20,0,-0.012249766,3.403807943,-0.722693413,-0.212319092,-0.003598842,0.016950156,2.331618031,0.993875019,0.938010524,4.263503574
75,15,250,110,20,0,0.045662002,3.966001134,-1.197740639,-0.302002092,0.011513361,-0.038123447,3.434359568,0.934981667,1.168806631,5.538147866
75,15,260,110,20,0,0.130542221,4.365104696,-1.60738323,-0.368234749,0.029905862,-0.081214124,4.637981116,0.867942248,1.389169752,6.895093116
75,15,270,110,20,0,0.236391711,4.594128411,-1.884649881,-0.410230127,0.051455181,-0.12543004,5.659724881,0.795369486,1.660703663,8.11579803
75,15,280,110,20,0,0.353566536,4.655766675,-1.976667189,-0.424563198,0.075941636,-0.178870038,6.068758403,0.720030334,2.066442889,8.855231626
75,15,290,110,20,0,0.46984631,4.561152316,-1.851627363,-0.405956047,0.103010441,-0.253747768,5.544229027,0.644694319,2.828800038,9.017723384
75,15,300,110,20,0,0.571850042,4.327949653,-1.503253949,-0.347336284,0.132129551,-0.380408142,4.211646529,0.571976686,4.971901407,9.755524621
75,15,310,110,20,0,0.646630511,3.978033937,-0.952207823,-0.23936644,0.162550275,-0.679085485,2.615502169,0.504192065,27.39511175,30.51480598
75,15,320,110,20,0,0.683255461,3.535042857,-0.244244133,-0.069092269,0.193280673,-2.797428347,1.291189178,0.443237365,4.455713531,6.190140074
75,15,330,110,20,0,0.674184308,3.022089638,0.554677205,0.18354095,0.223085477,1.215453425,0.459289185,0.390522275,0.009102219,0.858913679
75,15,340,110,20,0,0.61627254,2.459896447,1.365756848,0.555209082,0.250527839,0.451231521,0.075002113,0.34696079,0.14438827,0.566351173
75,15,350,110,20,0,0.511279775,1.865545239,2.106326769,1.129067644,0.274064528,0.24273526,0.005293619,0.31302719,0.373562916,0.691883725
75,15,360,110,20,0,0.365816302,1.251958732,2.699360603,2.156109889,0.292195176,0.135519612,0.143219927,0.2888664,0.582402356,1.014488684
80,10,0,110,20,0,0.323140288,1.481988934,2.305565496,1.555723827,0.218045007,0.140156629,0.052706249,0.399025403,0.571520373,1.023252026
80,10,10,110,20,0,0.169259915,0.747289159,2.6746432,3.57912753,0.226498556,0.063283176,0.331051971,0.384855691,0.779355575,1.495263238
80,10,20,110,20,0,-6.03E-17,-2.63E-16,2.802387142,-1.07E+16,0.229371453,-2.15E-17,1.02441844,0.380142198,1.003692821,2.408253459
80,10,30,110,20,0,-0.169259915,-0.747289159,2.6746432,-3.57912753,0.226498556,-0.063283176,3.195483785,0.384855691,1.292681889,4.873021366
80,10,40,110,20,0,-0.323140288,-1.481988934,2.305565496,-1.555723827,0.218045007,-0.140156629,21.26174075,0.399025403,1.763184912,23.42395107
80,10,50,110,20,0,-0.447963569,-2.190672251,1.735947283,-0.792426746,0.204486805,-0.258051366,74.3564244,0.42271756,2.881333472,77.66047543
80,10,60,110,20,0,-0.533255555,-2.858409279,1.028413808,-0.359785359,0.186556754,-0.518522361,4.459769832,0.455974048,9.958594035,14.87433792
80,10,70,110,20,0,-0.572869538,-3.468424633,0.260053482,-0.074977406,0.165167071,-2.202891242,1.322439664,0.498720082,7.079941765,8.901101511
80,10,80,110,20,0,-0.565601866,-4.002183305,-0.48662942,0.121590988,0.141323328,1.162284569,0.594511393,0.550654431,0.005359361,1.150525184
80,10,90,110,20,0,-0.51522852,-4.439953842,-1.13335695,0.255263228,0.116043666,0.454603927,0.337741984,0.611138852,0.14197028,1.090851116
80,10,100,110,20,0,-0.429961578,-4.761831653,-1.615160936,0.339189004,0.090293318,0.266203552,0.231655072,0.679104359,0.337990587,1.248750018
80,10,110,110,20,0,-0.321393805,-4.949140239,-1.887822991,0.381444635,0.064939321,0.170245731,0.189768452,0.752990757,0.505361001,1.448120211
80,10,120,110,20,0,-0.203060644,-4.986071703,-1.932785732,0.387636971,0.040725576,0.105061125,0.184181375,0.830732555,0.658855826,1.673769756
80,10,130,110,20,0,-0.088794254,-4.861387282,-1.758955674,0.361821754,0.018265209,0.050481234,0.208378917,0.909799251,0.820354126,1.938532294
80,10,140,110,20,0,0.008931467,-4.569979043,-1.401193571,0.306608314,-0.001954378,-0.006374185,0.268888935,0.987291704,1.029565072,2.285745711
80,10,150,110,20,0,0.080465662,-4.114098123,-0.915687526,0.222573089,-0.019558518,-0.087874585,0.389074582,1.060089533,1.426891495,2.876055609
80,10,160,110,20,0,0.120079644,-3.504082769,-0.372779763,0.106384406,-0.034268495,-0.322119536,0.632906791,1.125038066,3.81115272,5.569097577
80,10,170,110,20,0,0.126569764,-2.758467989,0.151875708,-0.055057992,-0.045884079,0.833377277,1.219691447,1.179158126,0.008598418,2.407447991
80,10,180,110,20,0,0.103293978,-1.903422374,0.586747128,-0.308259027,-0.054267502,0.176045136,3.531092237,1.219858455,0.493449645,5.244400336
80,10,190,110,20,0,0.057641018,-0.971529208,0.873303468,-0.898895741,-0.059330196,0.066003423,352.2913077,1.245129478,0.770903829,354.307341
80,10,200,110,20,0,2.09E-17,-3.43E-16,0.973258841,-2.83589E+15,-0.061023,2.15E-17,1.02441844,1.253698419,1.003692821,3.281809681
80,10,210,110,20,0,-0.057641018,0.971529208,0.873303468,0.898895741,-0.059330196,-0.066003423,0.001689878,1.245129478,1.306860924,2.55368028
80,10,220,110,20,0,-0.103293978,1.903422374,0.586747128,0.308259027,-0.054267502,-0.176045136,0.266889675,1.219858455,2.042504406,3.529252536
80,10,230,110,20,0,-0.126569764,2.758467989,0.151875708,0.055057992,-0.045884079,-0.833377277,0.780563085,1.179158126,121.1102334,123.0699546
80,10,240,110,20,0,-0.120079644,3.504082769,-0.372779763,-0.106384406,-0.034268495,0.322119536,1.502985837,1.125038066,0.264779437,2.89280334
80,10,250,110,20,0,-0.080465662,4.114098123,-0.915687526,-0.222573089,-0.019558518,0.087874585,2.435015183,1.060089533,0.706090515,4.201195231
80,10,260,110,20,0,-0.008931467,4.569979043,-1.401193571,-0.306608314,-0.001954378,0.006374185,3.505271556,0.987291704,0.978471306,5.471034567
80,10,270,110,20,0,0.088794254,4.861387282,-1.758955674,-0.361821754,0.018265209,-0.050481234,4.501971978,0.909799251,1.228051509,6.639822738
80,10,280,110,20,0,0.203060644,4.986071703,-1.932785732,-0.387636971,0.040725576,-0.105061125,5.08006931,0.830732555,1.529264166,7.440066031
80,10,290,110,20,0,0.321393805,4.949140239,-1.887822991,-0.381444635,0.064939321,-0.170245731,4.933750462,0.752990757,1.994300014,7.681041233
80,10,300,110,20,0,0.429961578,4.761831653,-1.615160936,-0.339189004,0.090293318,-0.266203552,4.058002498,0.679104359,2.983897613,7.72100447
80,10,310,110,20,0,0.51522852,4.439953842,-1.13335695,-0.255263228,0.116043666,-0.454603927,2.800190706,0.611138852,7.123051123,10.53438068
80,10,320,110,20,0,0.565601866,4.002183305,-0.48662942,-0.121590988,0.141323328,-1.162284569,1.599486544,0.550654431,177.4806388,179.6307798
80,10,330,110,20,0,0.572869538,3.468424633,0.260053482,0.074977406,0.165167071,2.202891242,0.719729342,0.498720082,0.139666247,1.358115671
80,10,340,110,20,0,0.533255555,2.858409279,1.028413808,0.359785359,0.186556754,0.518522361,0.21039173,0.455974048,0.101706488,0.768072267
80,10,350,110,20,0,0.447963569,2.190672251,1.735947283,0.792426746,0.204486805,0.258051366,0.010747495,0.42271756,0.349996376,0.783461431
80,10,360,110,20,0,0.323140288,1.481988934,2.305565496,1.555723827,0.218045007,0.140156629,0.052706249,0.399025403,0.571520373,1.023252026
85,5,0,110,20,0,0.273985779,1.666989652,1.894223643,1.136313978,0.164359616,0.144642783,0.005767432,0.500402746,0.561172853,1.067343031
85,5,10,110,20,0,0.1444244,0.843745038,2.24654023,2.662581858,0.171170666,0.064287476,0.217223765,0.486369785,0.776224838,1.479818388
85,5,20,110,20,0,-5.16E-17,-2.97E-16,2.368679965,-7.9696E+15,0.173473732,-2.18E-17,1.02441844,0.481706293,1.003692821,2.509817554
85,5,30,110,20,0,-0.1444244,-0.843745038,2.24654023,-2.662581858,0.171170666,-0.064287476,4.90659656,0.486369785,1.29789811,6.690864455
85,5,40,110,20,0,-0.273985779,-1.666989652,1.894223643,-1.136313978,0.164359616,-0.144642783,245.9924107,0.500402746,1.795731588,248.2885451
85,5,50,110,20,0,-0.375536131,-2.449236794,1.352356191,-0.552154122,0.153327817,-0.277690251,11.92795024,0.523917514,3.135519846,15.5873876
85,5,60,110,20,0,-0.439152985,-3.170070792,0.683243917,-0.215529546,0.138530971,-0.642747011,2.363460251,0.557051379,21.161089,24.08160063
85,5,70,110,20,0,-0.459265531,-3.809373301,-0.036549405,0.009594598,0.120561965,12.56560913,0.938685017,0.599893421,0.723730731,2.262309168
85,5,80,110,20,0,-0.435262659,-4.347719438,-0.725311164,0.16682566,0.100112867,0.600104729,0.492686828,0.652386405,0.063384555,1.208457789
85,5,90,110,20,0,-0.37151153,-4.766967996,-1.305880547,0.273943636,0.077934555,0.284491205,0.311132568,0.714209788,0.312348476,1.337690831
85,5,100,110,20,0,-0.276786103,-5.051027809,-1.714775573,0.339490424,0.054797977,0.161412436,0.231331687,0.784653702,0.524010727,1.539996117
85,5,110,110,20,0,-0.163175911,-5.18675104,-1.909651147,0.368178679,0.031460139,0.085448021,0.202195725,0.862498459,0.713014481,1.777708665
85,5,120,110,20,0,-0.044607702,-5.164877466,-1.874194609,0.362873005,0.00863674,0.023800998,0.207345969,0.945918771,0.91269238,2.06595712
85,5,130,110,20,0,0.064841131,-4.980935361,-1.619874751,0.325214972,-0.013017862,-0.040028484,0.247062205,1.032435331,1.177745552,2.457243088
85,5,140,110,20,0,0.152633691,-4.63599689,-1.184339983,0.255466087,-0.032923596,-0.128876584,0.33744282,1.118936715,1.684104826,3.140484361
85,5,150,110,20,0,0.209265531,-4.137190323,-0.626665479,0.151471271,-0.050581558,-0.333934992,0.525295479,1.201790029,4.018239215,5.745324723
85,5,160,110,20,0,0.229378078,-3.497887814,-0.020029034,0.005726037,-0.065576168,-11.45227856,0.953508394,1.277048018,1.414912936,3.645469349
85,5,170,110,20,0,0.21236022,-2.737514246,0.557294955,-0.203577006,-0.077574106,0.381055342,2.247279122,1.340743941,0.202511339,3.790534402
85,5,180,110,20,0,0.162366882,-1.880957017,1.031531656,-0.548407883,-0.086321421,0.157403683,11.67342675,1.38924578,0.532681415,13.59535394
85,5,190,110,20,0,0.087754001,-0.957594695,1.342429951,-1.401876972,-0.091640024,0.06536952,35.86552192,1.419623178,0.772865383,38.05801048
85,5,200,110,20,0,3.16E-17,-3.38E-16,1.450622328,-4.29204E+15,-0.093424518,2.18E-17,1.02441844,1.429969565,1.003692821,3.458080827
85,5,210,110,20,0,-0.087754001,0.957594695,1.342429951,1.401876972,-0.091640024,-0.06536952,0.032203547,1.419623178,1.303542464,2.75536919
85,5,220,110,20,0,-0.162366882,1.880957017,1.031531656,0.548407883,-0.086321421,-0.157403683,0.078127933,1.38924578,1.89189184,3.359265553
85,5,230,110,20,0,-0.21236022,2.737514246,0.557294955,0.203577006,-0.077574106,-0.381055342,0.421951296,1.340743941,4.986965057,6.749660295
85,5,240,110,20,0,-0.229378078,3.497887814,-0.020029034,-0.005726037,-0.065576168,11.45227856,0.998765266,1.277048018,0.701476795,2.977290079
85,5,250,110,20,0,-0.209265531,4.137190323,-0.626665479,-0.151471271,-0.050581558,0.333934992,1.80871668,1.201790029,0.251169513,3.261676222
85,5,260,110,20,0,-0.152633691,4.63599689,-1.184339983,-0.255466087,-0.032923596,0.128876584,2.802640078,1.118936715,0.598329422,4.519906215
85,5,270,110,20,0,-0.064841131,4.980935361,-1.619874751,-0.325214972,-0.013017862,0.040028484,3.809411259,1.032435331,0.855382598,5.697229188
85,5,280,110,20,0,0.044607702,5.164877466,-1.874194609,-0.362873005,0.00863674,-0.023800998,4.523941915,0.945918771,1.103775705,6.573636391
85,5,290,110,20,0,0.163175911,5.18675104,-1.909651147,-0.368178679,0.031460139,-0.085448021,4.636771151,0.862498459,1.413026317,6.912295928
85,5,300,110,20,0,0.276786103,5.051027809,-1.714775573,-0.339490424,0.054797977,-0.161412436,4.063568979,0.784653702,1.923234592,6.771457273
85,5,310,110,20,0,0.37151153,4.766967996,-1.305880547,-0.273943636,0.077934555,-0.284491205,3.036206915,0.714209788,3.229418994,6.979835696
85,5,320,110,20,0,0.435262659,4.347719438,-0.725311164,-0.16682566,0.100112867,-0.600104729,1.927439097,0.652386405,16.02524326,18.60506876
85,5,330,110,20,0,0.459265531,3.809373301,-0.036549405,-0.009594598,0.120561965,-12.56560913,1.014531426,0.599893421,1.371432499,2.985857346
85,5,340,110,20,0,0.439152985,3.170070792,0.683243917,0.215529546,0.138530971,0.642747011,0.400990151,0.557051379,0.048100222,1.006141753
85,5,350,110,20,0,0.375536131,2.449236794,1.352356191,0.552154122,0.153327817,0.277690251,0.076394888,0.523917514,0.321681041,0.921993443
85,5,360,110,20,0,0.273985779,1.666989652,1.894223643,1.136313978,0.164359616,0.144642783,0.005767432,0.500402746,0.561172853,1.067343031
90,0,0,110,20,0,0.21984631,1.801339732,1.468465604,0.815207469,0.122046001,0.149711583,0.008040143,0.596242247,0.549690897,1.153973288
90,0,10,110,20,0,0.116977778,0.914564151,1.801339732,1.969615506,0.127905493,0.064939321,0.114682279,0.5820276,0.774199346,1.470909225
90,0,20,110,20,0,-4.19E-17,-3.22E-16,1.916945704,-5.94409E+15,0.129878641,-2.19E-17,1.02441844,0.57731235,1.003692821,2.605423612
90,0,30,110,20,0,-0.116977778,-0.914564151,1.801339732,-1.969615506,0.127905493,-0.064939321,9.454449575,0.5820276,1.301295351,11.33777253
90,0,40,110,20,0,-0.21984631,-1.801339732,1.468465604,-0.815207469,0.122046001,-0.149711583,96.25204528,0.596242247,1.833282883,98.68157041
90,0,50,110,20,0,-0.296198133,-2.633382518,0.958472852,-0.363970234,0.112478203,-0.309031322,4.547007517,0.620151774,3.596074745,8.763234036
90,0,60,110,20,0,-0.336824089,-3.385411308,0.332874128,-0.098326052,0.099492811,-1.011866229,1.45434219,0.65404366,28745.06455,28747.17294
90,0,70,110,20,0,-0.336824089,-4.034576089,-0.332874128,0.082505354,0.083484381,1.011866229,0.697943846,0.698236718,1.64E-05,1.396196995
90,0,80,110,20,0,-0.296198133,-4.561152316,-0.958472852,0.210138313,0.064939321,0.309031322,0.41032744,0.752990757,0.280573648,1.443891845
90,0,90,110,20,0,-0.21984631,-4.949140239,-1.468465604,0.296711254,0.044421111,0.149711583,0.281141555,0.81838352,0.549690897,1.649215972
90,0,100,110,20,0,-0.116977778,-5.18675104,-1.801339732,0.347296355,0.022553189,0.064939321,0.223085062,0.894154825,0.774199346,1.891439232
90,0,110,110,20,0,-1.15E-16,-5.266765035,-1.916945704,0.363970234,2.19E-17,6.00E-17,0.206272273,0.979524152,1.003692821,2.189489246
90,0,120,110,20,0,0.116977778,-5.18675104,-1.801339732,0.347296355,-0.022553189,-0.064939321,0.223085062,1.07299821,1.301295351,2.597378623
90,0,130,110,20,0,0.21984631,-4.949140239,-1.468465604,0.296711254,-0.044421111,-0.149711583,0.281141555,1.172198742,1.833282883,3.286623179
90,0,140,110,20,0,0.296198133,-4.561152316,-0.958472852,0.210138313,-0.064939321,-0.309031322,0.41032744,1.27375545,3.596074745,5.280157635
90,0,150,110,20,0,0.336824089,-4.034576089,-0.332874128,0.082505354,-0.083484381,-1.011866229,0.697943846,1.373318872,28745.06455,28747.13582
90,0,160,110,20,0,0.336824089,-3.385411308,0.332874128,-0.098326052,-0.099492811,1.011866229,1.45434219,1.465745421,1.64E-05,2.920104041
90,0,170,110,20,0,0.296198133,-2.633382518,0.958472852,-0.363970234,-0.112478203,0.309031322,4.547007517,1.545483847,0.280573648,6.373065011
90,0,180,110,20,0,0.21984631,-1.801339732,1.468465604,-0.815207469,-0.122046001,0.149711583,96.25204528,1.607146464,0.549690897,98.40888264
90,0,190,110,20,0,0.116977778,-0.914564151,1.801339732,-1.969615506,-0.127905493,0.064939321,9.454449575,1.646187937,0.774199346,11.87483686
90,0,200,110,20,0,4.19E-17,-3.22E-16,1.916945704,-5.94409E+15,-0.129878641,2.19E-17,1.02441844,1.659559905,1.003692821,3.687671166
90,0,210,110,20,0,-0.116977778,0.914564151,1.801339732,1.969615506,-0.127905493,-0.064939321,0.114682279,1.646187937,1.301295351,3.062165567
90,0,220,110,20,0,-0.21984631,1.801339732,1.468465604,0.815207469,-0.122046001,-0.149711583,0.008040143,1.607146464,1.833282883,3.44846949
90,0,230,110,20,0,-0.296198133,2.633382518,0.958472852,0.363970234,-0.112478203,-0.309031322,0.206272273,1.545483847,3.596074745,5.347830865
90,0,240,110,20,0,-0.336824089,3.385411308,0.332874128,0.098326052,-0.099492811,-1.011866229,0.654185437,1.465745421,28745.06455,28747.18449
90,0,250,110,20,0,-0.336824089,4.034576089,-0.332874128,-0.082505354,-0.083484381,1.011866229,1.363555165,1.373318872,1.64E-05,2.736890467
90,0,260,110,20,0,-0.296198133,4.561152316,-0.958472852,-0.210138313,-0.064939321,0.309031322,2.310258041,1.27375545,0.280573648,3.864587139
90,0,270,110,20,0,-0.21984631,4.949140239,-1.468465604,-0.296711254,-0.044421111,0.149711583,3.354929228,1.172198742,0.549690897,5.076818867
90,0,280,110,20,0,-0.116977778,5.18675104,-1.801339732,-0.347296355,-0.022553189,0.064939321,4.210877143,1.07299821,0.774199346,6.058074699
90,0,290,110,20,0,3.13E-17,5.266765035,-1.916945704,-0.363970234,5.94E-18,-1.63E-17,4.547007517,0.979524152,1.003692821,6.53022449
90,0,300,110,20,0,0.116977778,5.18675104,-1.801339732,-0.347296355,0.022553189,-0.064939321,4.210877143,0.894154825,1.301295351,6.406327318
90,0,310,110,20,0,0.21984631,4.949140239,-1.468465604,-0.296711254,0.044421111,-0.149711583,3.354929228,0.81838352,1.833282883,6.006595631
90,0,320,110,20,0,0.296198133,4.561152316,-0.958472852,-0.210138313,0.064939321,-0.309031322,2.310258041,0.752990757,3.596074745,6.659323544
90,0,330,110,20,0,0.336824089,4.034576089,-0.332874128,-0.082505354,0.083484381,-1.011866229,1.363555165,0.698236718,28745.06455,28747.12635
90,0,340,110,20,0,0.336824089,3.385411308,0.332874128,0.098326052,0.099492811,1.011866229,0.654185437,0.65404366,1.64E-05,1.308245527
90,0,350,110,20,0,0.296198133,2.633382518,0.958472852,0.363970234,0.112478203,0.309031322,0.206272273,0.620151774,0.280573648,1.106997695
90,0,360,110,20,0,0.21984631,1.801339732,1.468465604,0.815207469,0.122046001,0.149711583,0.008040143,0.596242247,0.549690897,1.153973288
