Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
123,125.875780987,66.0849124701,9.67125854466,11.0794070106,275.380126002,20.9123582299,346,26,64,0.0221583622235,"[15, 'NewGudkova', 1403762, array([-4.88899626,  0.79303391, -0.39104281]), array([-0.98682913,  0.15078749, -0.05857818])]"
18,50.5059968125,62.996187005,179.917199306,17.9285491952,276.495289504,19.4976722244,34,30,128,0.022239331978,"[15, 'NewGudkova', 140554, array([-4.86387586,  0.85443339, -0.28657303]), array([-0.98682913,  0.15078749, -0.05857818])]"
109,157.551193644,49.6042825124,17.9905327453,32.9288271251,273.85521017,20.660431823,322,38,28,0.0223677313818,"[15, 'NewGudkova', 1307624, array([-4.90150786,  0.73582908, -0.40148627]), array([-0.98682913,  0.15078749, -0.05857818])]"
23,42.8915084279,58.2541305021,176.71516205,23.1915754445,275.894034754,20.4219418612,40,32,138,0.0224100994625,"[15, 'NewGudkova', 165039, array([-4.9052813 ,  0.6487658 , -0.24119517]), array([-0.98682913,  0.15078749, -0.05857818])]"
33,180.36736212,9.59060845492,64.0235147266,69.1547421427,273.575769239,18.3265696312,48,84,-160,0.0225601771219,"[15, 'NewGudkova', 201970, array([-4.88977851,  0.66308348, -0.36414603]), array([-0.98682913,  0.15078749, -0.05857818])]"
31,181.060994374,5.42818256635,73.8898162952,72.158320261,272.719839678,16.942897711,48,82,-164,0.0227124711156,"[15, 'NewGudkova', 201788, array([-4.86360275,  0.76767729, -0.17949271]), array([-0.98682913,  0.15078749, -0.05857818])]"
17,54.6146755741,63.2405622457,179.319869751,16.0185442114,275.594322652,20.8407456309,32,28,126,0.0228568006847,"[15, 'NewGudkova', 132273, array([-4.91044744,  0.64969753, -0.23617184]), array([-0.98682913,  0.15078749, -0.05857818])]"
79,152.188947558,53.2169749313,15.8842339287,28.3937504351,273.69252511,21.339458565,206,72,120,0.0229748736192,"[15, 'NewGudkova', 840930, array([-4.92121458,  0.64237681, -0.32755793]), array([-0.98682913,  0.15078749, -0.05857818])]"
108,7.38642328486,11.0654595925,129.150576807,69.6199950322,273.981595397,16.8927378459,320,86,-20,0.023195684565,"[15, 'NewGudkova', 1303820, array([-4.86130769,  0.75803092, -0.17531721]), array([-0.98682913,  0.15078749, -0.05857818])]"
90,171.183792635,28.4893163454,29.8921658921,55.1819560706,271.517344232,18.2897923861,314,56,8,0.0233064415047,"[15, 'NewGudkova', 1276834, array([-4.88278091,  0.76463559, -0.17602839]), array([-0.98682913,  0.15078749, -0.05857818])]"
15,55.1487203795,64.0991046348,179.223846872,15.2199494884,275.041572719,20.4338365965,30,28,124,0.0233235843462,"[15, 'NewGudkova', 124172, array([-4.89954731,  0.74591576, -0.17499234]), array([-0.98682913,  0.15078749, -0.05857818])]"
100,181.698740548,4.40889580887,78.6073075861,71.2015487444,273.154435857,18.236272326,316,74,-10,0.0237113853894,"[15, 'NewGudkova', 1286545, array([-4.89604845,  0.64374575, -0.23398575]), array([-0.98682913,  0.15078749, -0.05857818])]"
37,183.378875203,2.61806488823,84.8558533429,72.853634212,274.176533476,16.9330198005,50,80,-166,0.0238235503527,"[15, 'NewGudkova', 209707, array([-4.85373169,  0.76208684, -0.40418094]), array([-0.98682913,  0.15078749, -0.05857818])]"
67,94.0,69.0,184.0,0.0,274.0,21.0,184,66,90,0.0238913788309,"[15, 'NewGudkova', 751275, array([-4.90940785,  0.7375729 , -0.17309214]), array([-0.98682913,  0.15078749, -0.05857818])]"
4,94.0,69.0,184.0,0.0,274.0,21.0,4,24,90,0.0238913788309,"[15, 'NewGudkova', 18495, array([-4.90940785,  0.7375729 , -0.17309214]), array([-0.98682913,  0.15078749, -0.05857818])]"
81,156.825193044,50.8989224674,16.2261506809,32.1287818965,273.146511983,19.8170883942,208,72,124,0.0238917509044,"[15, 'NewGudkova', 849032, array([-4.88210248,  0.85078573, -0.34873268]), array([-0.98682913,  0.15078749, -0.05857818])]"
69,105.821770798,68.7498413722,6.37084428381,3.65368998384,274.973349863,20.9034584737,188,66,94,0.00146515722599,"[35, 'NewGudkova', 767477, array([-4.90190672,  0.75636338, -0.29145923]), array([-0.98682913,  0.15078749, -0.05857818])]"
23,32.8530670843,51.9898758733,174.413382127,31.4739292553,276.622116503,19.0572976362,46,38,148,0.00176499374116,"[35, 'NewGudkova', 189884, array([-4.87574439,  0.74841281, -0.28139319]), array([-0.98682913,  0.15078749, -0.05857818])]"
33,3.76152707103,0.18407144382,94.3670849827,73.0919495225,273.705577166,16.9069878701,50,78,-168,0.00210452796195,"[35, 'NewGudkova', 209526, array([-4.86385587,  0.75077937, -0.28160064]), array([-0.98682913,  0.15078749, -0.05857818])]"
36,20.5083967864,37.144366066,166.04148913,47.4230370345,276.457258916,17.7710121759,52,50,164,0.00244818484333,"[35, 'NewGudkova', 215272, array([-4.86041773,  0.75291567, -0.29517149]), array([-0.98682913,  0.15078749, -0.05857818])]"
104,158.857186111,47.8101384403,17.5155133986,35.2912988913,272.565902722,20.0248089261,320,40,26,0.00344312640955,"[35, 'NewGudkova', 1299703, array([-4.90267077,  0.75748465, -0.27609026]), array([-0.98682913,  0.15078749, -0.05857818])]"
40,7.99363064625,11.2735927832,130.444991196,69.6199950322,274.554135605,16.749945672,52,70,-176,0.0039152046677,"[35, 'NewGudkova', 216902, array([-4.85791271,  0.7548426 , -0.27369915]), array([-0.98682913,  0.15078749, -0.05857818])]"
103,4.62112479682,2.61806488823,103.144146657,72.853634212,273.823466524,16.9330198005,318,80,-14,0.00401969025629,"[35, 'NewGudkova', 1295183, array([-4.86521989,  0.74343153, -0.26895248]), array([-0.98682913,  0.15078749, -0.05857818])]"
62,74.7581453459,68.0168298478,183.271644395,7.30441004852,276.035381667,20.6146741495,180,66,82,0.00503337654577,"[35, 'NewGudkova', 735071, array([-4.89417597,  0.74410321, -0.31522211]), array([-0.98682913,  0.15078749, -0.05857818])]"
22,36.1002355976,54.7221365063,175.925613926,28.3937504351,276.734481799,19.1329952792,44,36,144,0.00514821112695,"[35, 'NewGudkova', 181602, array([-4.87246951,  0.77015321, -0.29165109]), array([-0.98682913,  0.15078749, -0.05857818])]"
116,141.961645451,60.0771019725,11.9061106628,20.3240428984,273.740612866,20.9803291331,332,30,46,0.00529541573607,"[35, 'NewGudkova', 1347413, array([-4.91159794,  0.72414039, -0.29520294]), array([-0.98682913,  0.15078749, -0.05857818])]"
82,159.605687194,46.9306351395,17.8468713376,36.2856842766,272.416273405,19.9205892481,210,74,128,0.00573489648451,"[35, 'NewGudkova', 857314, array([-4.90192267,  0.75929361, -0.26441005]), array([-0.98682913,  0.15078749, -0.05857818])]"
2,99.8710026823,68.8882728619,5.65516348077,1.62584348794,275.029479778,21.043003136,2,24,86,0.0059709509874,"[35, 'NewGudkova', 10393, array([-4.90733929,  0.72170567, -0.28071823]), array([-0.98682913,  0.15078749, -0.05857818])]"
58,47.1361123786,60.7815903457,178.606447572,20.3240428984,276.379188259,20.0592408487,170,68,68,0.00643691049524,"[35, 'NewGudkova', 694744, array([-4.89157788,  0.71527396, -0.28774926]), array([-0.98682913,  0.15078749, -0.05857818])]"
66,90.0626775345,68.9371754303,184.813749126,1.82702950763,275.514451652,20.9758514213,184,66,88,0.00686983722588,"[35, 'NewGudkova', 751274, array([-4.90412568,  0.71683942, -0.30227497]), array([-0.98682913,  0.15078749, -0.05857818])]"
20,40.0338440628,57.180496357,177.345598971,25.3639460948,276.952283789,19.3934938334,42,34,140,0.00709812932955,"[35, 'NewGudkova', 173320, array([-4.874336  ,  0.75505012, -0.32307989]), array([-0.98682913,  0.15078749, -0.05857818])]"
11,67.2573561479,66.7396387735,182.190248951,10.2708489194,276.102388124,20.6321549943,24,26,114,0.0074185769038,"[35, 'NewGudkova', 99687, array([-4.89785467,  0.71476742, -0.30623484]), array([-0.98682913,  0.15078749, -0.05857818])]"
3,97.9435579466,68.9720065692,5.82721366681,0.813335412897,275.514805775,21.0107528967,4,24,88,0.00766540044589,"[35, 'NewGudkova', 18494, array([-4.9028229 ,  0.72473467, -0.32030564]), array([-0.98682913,  0.15078749, -0.05857818])]"
12,57.792869952,64.9396056936,181.113297343,14.4054504158,276.491792122,20.0484508525,30,28,122,0.00816344842435,"[35, 'NewGudkova', 124171, array([-4.88166548,  0.77770924, -0.31554589]), array([-0.98682913,  0.15078749, -0.05857818])]"
94,166.166140512,38.169462657,22.8032089091,45.5904995111,272.021517738,19.1658744447,316,48,16,0.00868835678043,"[35, 'NewGudkova', 1284218, array([-4.89431672,  0.764646  , -0.25083931]), array([-0.98682913,  0.15078749, -0.05857818])]"
10,68.5161708874,67.3608442819,182.042199555,9.45173528672,275.586754038,20.3735518792,22,26,112,0.00916755476252,"[35, 'NewGudkova', 91586, array([-4.89222429,  0.7794963 , -0.25792345]), array([-0.98682913,  0.15078749, -0.05857818])]"
61,69.2988676762,67.4831016926,182.10215202,9.12770486605,275.527566755,20.3989059539,178,66,80,0.00948902967094,"[35, 'NewGudkova', 726970, array([-4.8930678 ,  0.77811333, -0.25446806]), array([-0.98682913,  0.15078749, -0.05857818])]"
42,11.5938201965,19.5399505771,148.092799379,63.9285295371,275.53394867,16.5653468892,144,88,26,0.00998986678878,"[35, 'NewGudkova', 591223, array([-4.84498981,  0.77922954, -0.31854843]), array([-0.98682913,  0.15078749, -0.05857818])]"
47,18.0885477209,33.4708346335,162.530844786,50.8993361352,275.822094975,17.8145348103,150,80,38,0.0101715524533,"[35, 'NewGudkova', 614809, array([-4.86936448,  0.73690673, -0.23924374]), array([-0.98682913,  0.15078749, -0.05857818])]"
74,136.425319623,62.6749501411,11.0602626195,16.649462684,274.462587814,21.0168752395,198,68,108,0.0103375934445,"[35, 'NewGudkova', 808164, array([-4.9052335 ,  0.74382473, -0.34231193]), array([-0.98682913,  0.15078749, -0.05857818])]"
119,135.385324426,63.2405622457,10.6801302494,16.0185442114,274.405677348,20.8407456309,338,28,54,0.0105907562578,"[35, 'NewGudkova', 1371537, array([-4.90023406,  0.77561271, -0.33667564]), array([-0.98682913,  0.15078749, -0.05857818])]"
65,84.1782292022,68.7498413722,183.629155716,3.65368998384,275.026650137,20.9034584737,182,66,86,0.0107057435211,"[35, 'NewGudkova', 743173, array([-4.90714362,  0.72289388, -0.24494292]), array([-0.98682913,  0.15078749, -0.05857818])]"
112,151.078499267,54.9482571866,14.7696916879,26.8975491591,273.706800027,20.7200674763,326,34,36,0.0107390636065,"[35, 'NewGudkova', 1323468, array([-4.90593447,  0.74309355, -0.34427085]), array([-0.98682913,  0.15078749, -0.05857818])]"
105,7.19375161629,8.24453448463,122.166729617,71.057800266,274.665672912,16.9312366133,320,84,-18,0.0107738135093,"[35, 'NewGudkova', 1303641, array([-4.86122186,  0.73079737, -0.34029127]), array([-0.98682913,  0.15078749, -0.05857818])]"
26,30.2195287844,49.0305419234,172.764413108,34.5794009043,276.625988688,19.1650941529,48,40,152,0.0109556178498,"[35, 'NewGudkova', 198166, array([-4.88361747,  0.69195081, -0.29669532]), array([-0.98682913,  0.15078749, -0.05857818])]"
29,180.806248384,8.24453448463,65.833270383,71.057800266,273.334327088,16.9312366133,48,84,-162,0.0110008557362,"[35, 'NewGudkova', 201969, array([-4.85964298,  0.78155122, -0.32707159]), array([-0.98682913,  0.15078749, -0.05857818])]"
114,146.863608499,57.1949851327,13.3038883083,23.950152858,273.47279437,21.02663681,328,32,40,0.0111979898162,"[35, 'NewGudkova', 1331390, array([-4.91657027,  0.69502602, -0.28777498]), array([-0.98682913,  0.15078749, -0.05857818])]"
100,163.520822969,42.5823777887,21.1615855552,40.7504229497,272.969698749,19.9165147741,318,44,20,0.0113352556906,"[35, 'NewGudkova', 1291960, array([-4.90096833,  0.74331235, -0.34702564]), array([-0.98682913,  0.15078749, -0.05857818])]"
7,90.1289973177,68.8882728619,184.344836519,1.62584348794,274.970520222,21.043003136,8,24,94,0.011545917728,"[35, 'NewGudkova', 34697, array([-4.91023433,  0.70679528, -0.25306028]), array([-0.98682913,  0.15078749, -0.05857818])]"
48,19.7890373454,36.2708377562,165.916439851,48.5301703523,276.567564375,17.3117922249,152,78,40,0.0117054344571,"[35, 'NewGudkova', 622730, array([-4.84695566,  0.79768987, -0.29986255]), array([-0.98682913,  0.15078749, -0.05857818])]"
41,7.32340742422,8.52336850511,123.215575426,71.057800266,274.732252051,16.7863218027,52,72,-174,0.0117371228134,"[35, 'NewGudkova', 217083, array([-4.85675979,  0.74375414, -0.34619901]), array([-0.98682913,  0.15078749, -0.05857818])]"
8,88.2332543419,68.7495289369,184.515416224,2.43669639763,275.456108551,21.096725385,10,24,96,0.0119563162421,"[35, 'NewGudkova', 42798, array([-4.90891519,  0.69005996, -0.29298886]), array([-0.98682913,  0.15078749, -0.05857818])]"
122,126.887709136,65.3998791548,9.54300821478,11.8764974873,274.860703266,21.2139465319,344,26,62,0.0119734018301,"[35, 'NewGudkova', 1395661, array([-4.9084718 ,  0.7149575 , -0.33954118]), array([-0.98682913,  0.15078749, -0.05857818])]"
98,181.269358571,5.75685181523,73.0159368985,72.158320261,273.016701397,16.8282061539,316,74,-8,0.0122101308625,"[35, 'NewGudkova', 1286546, array([-4.8619883 ,  0.77634934, -0.23851972]), array([-0.98682913,  0.15078749, -0.05857818])]"
85,173.439120942,25.0318503698,35.630233328,57.7773337416,272.657056397,18.9335563984,222,86,148,0.012242489644,"[35, 'NewGudkova', 907004, array([-4.89956407,  0.690707  , -0.31042219]), array([-0.98682913,  0.15078749, -0.05857818])]"
45,15.7420088418,29.3386915023,159.65838044,55.1819560706,275.818079979,17.0466817106,148,82,34,0.0122924717346,"[35, 'NewGudkova', 606887, array([-4.85110313,  0.79006493, -0.25184808]), array([-0.98682913,  0.15078749, -0.05857818])]"
68,99.9373224655,68.9371754303,5.18625087447,1.82702950763,274.485548348,20.9758514213,186,66,92,0.0123583229016,"[35, 'NewGudkova', 759376, array([-4.90907434,  0.73426945, -0.23178117]), array([-0.98682913,  0.15078749, -0.05857818])]"
1,101.766745658,68.7495289369,5.48458377566,2.43669639763,274.543891449,21.096725385,0,24,84,0.0125897265066,"[35, 'NewGudkova', 2292, array([-4.91213754,  0.71302989, -0.24080029]), array([-0.98682913,  0.15078749, -0.05857818])]"
95,168.179370788,35.8427432187,24.7994483284,48.0124023488,272.476005492,18.8732925544,316,50,14,0.0126130358331,"[35, 'NewGudkova', 1284397, array([-4.88435712,  0.79778958, -0.32686459]), array([-0.98682913,  0.15078749, -0.05857818])]"
97,180.676592576,8.52336850511,64.784424574,71.057800266,273.267747949,16.7863218027,316,72,-6,0.0126990661196,"[35, 'NewGudkova', 1286367, array([-4.85573875,  0.79641871, -0.32075278]), array([-0.98682913,  0.15078749, -0.05857818])]"
37,18.6297819488,34.7599302786,164.046756626,49.8717275296,275.998443278,17.4898984574,52,52,166,0.0130446559643,"[35, 'NewGudkova', 215453, array([-4.85745948,  0.78376779, -0.23920378]), array([-0.98682913,  0.15078749, -0.05857818])]"
55,36.1525276955,54.8140893612,175.170229433,28.0243206736,276.026606594,19.4872506624,164,70,60,0.0131108700197,"[35, 'NewGudkova', 670620, array([-4.88703824,  0.74204098, -0.22523501]), array([-0.98682913,  0.15078749, -0.05857818])]"
108,156.356455216,50.7938777314,15.77095936,32.2204643929,272.620807982,19.8487622681,322,38,30,0.0132381973565,"[35, 'NewGudkova', 1307625, array([-4.89332761,  0.81339038, -0.28058836]), array([-0.98682913,  0.15078749, -0.05857818])]"
109,9.51750332621,13.8893633313,137.063085901,67.913772504,275.229937893,16.8222281405,322,88,-22,0.0137057495323,"[35, 'NewGudkova', 1312099, array([-4.8550387 ,  0.73812899, -0.35565846]), array([-0.98682913,  0.15078749, -0.05857818])]"
53,30.0225971231,49.6913555424,172.653876111,33.9878435815,276.076671505,18.9991854659,160,72,54,0.0140233758316,"[35, 'NewGudkova', 654597, array([-4.88063261,  0.75033763, -0.22047   ]), array([-0.98682913,  0.15078749, -0.05857818])]"
50,22.1186557606,40.3662787576,168.064144136,44.2645496064,276.289410609,17.7907966817,154,76,44,0.0140874153182,"[35, 'NewGudkova', 630652, array([-4.85753547,  0.79676935, -0.24500514]), array([-0.98682913,  0.15078749, -0.05857818])]"
118,135.817926911,62.3663612718,10.5992418741,16.8002249187,273.84992306,21.2688742325,336,28,52,0.014274965978,"[35, 'NewGudkova', 1363436, array([-4.91899783,  0.68216472, -0.2732901 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
31,26.2443835625,45.1079791093,171.7550514,39.3904717203,277.220284743,17.9906608955,50,44,156,0.014485351623,"[35, 'NewGudkova', 206628, array([-4.8505789 ,  0.78723053, -0.3433686 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
16,50.2639571545,62.0320474495,179.994785181,18.747237251,277.07929671,19.9704115457,36,30,130,0.0145159393739,"[35, 'NewGudkova', 148655, array([-4.88099686,  0.72815657, -0.35936896]), array([-0.98682913,  0.15078749, -0.05857818])]"
25,178.028357474,15.2335000592,50.4819967831,65.9217265487,273.161074881,18.1863570299,46,88,-156,0.0146446131634,"[35, 'NewGudkova', 194232, array([-4.88720542,  0.70266271, -0.34772049]), array([-0.98682913,  0.15078749, -0.05857818])]"
86,173.974325754,23.7043583631,35.1108162928,59.7591344973,272.009658449,17.6599382458,222,86,150,0.0147894483926,"[35, 'NewGudkova', 907005, array([-4.87152996,  0.80003038, -0.24146238]), array([-0.98682913,  0.15078749, -0.05857818])]"
67,96.0,69.0,186.0,8.53773646252e-07,276.0,21.0,186,66,90,0.0148620175542,"[35, 'NewGudkova', 759375, array([-4.89860009,  0.72210979, -0.35967848]), array([-0.98682913,  0.15078749, -0.05857818])]"
4,96.0,69.0,6.0,8.53773646252e-07,276.0,21.0,6,24,90,0.0148620175542,"[35, 'NewGudkova', 26595, array([-4.89860009,  0.72210979, -0.35967848]), array([-0.98682913,  0.15078749, -0.05857818])]"
54,34.7955888643,53.6432357242,176.063648683,29.8652069652,277.31212841,18.7628506269,164,70,58,0.0148731304833,"[35, 'NewGudkova', 670619, array([-4.85881139,  0.78997548, -0.34530259]), array([-0.98682913,  0.15078749, -0.05857818])]"
32,25.3647075056,43.8407179674,169.321290954,40.0964343394,276.119045153,18.9440188114,50,44,158,0.0148811240413,"[35, 'NewGudkova', 206629, array([-4.88743999,  0.68440462, -0.24946668]), array([-0.98682913,  0.15078749, -0.05857818])]"
125,122.742643852,66.7396387735,7.80975104851,10.2708489194,273.897611876,20.6321549943,346,26,66,0.0150709243713,"[35, 'NewGudkova', 1403763, array([-4.89869906,  0.80831469, -0.24521032]), array([-0.98682913,  0.15078749, -0.05857818])]"
70,111.604123785,68.4413181011,7.55211058329,5.47960946018,275.465639859,20.7829789758,190,66,96,0.0151434913172,"[35, 'NewGudkova', 775578, array([-4.89195762,  0.78941962, -0.35364609]), array([-0.98682913,  0.15078749, -0.05857818])]"
39,8.74621590043,14.0049737585,136.674287295,67.913772504,274.448141251,16.7243526178,52,68,-178,0.0157716938445,"[35, 'NewGudkova', 216721, array([-4.85767365,  0.76834925, -0.21523091]), array([-0.98682913,  0.15078749, -0.05857818])]"
