Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum,source
50,85,20,0.925948044775,1.18016667842,0.796443869394,0.674857106168,0.78459090712,1.16260301618,58.1025359174,59.7222409229,0.00382084502412,0.0225785567126,0.00702059467499,0.0334199964117,S0173a_EH45TcoldCrust1b_65.csv
55,15,-10,0.9372476544,1.3457099083,0.693189304754,0.51511050077,0.696470798514,1.35208037396,58.1025359174,59.7222409229,0.0323286413188,0.0429245721964,0.00010507569112,0.0753582892063,S0173a_EH45TcoldCrust1b_65.csv
55,20,-30,0.989762272397,0.610463754994,0.566919914217,0.928670882717,1.62132848068,1.74585906682,58.1025359174,59.7222409229,0.00864285798814,0.0410448549854,0.0113198061591,0.0610075191326,S0173a_EH45TcoldCrust1b_65.csv
55,20,-10,0.965807685986,1.01133609056,0.535415234222,0.529413751983,0.954981924403,1.80384797491,58.1025359174,59.7222409229,0.0284137188634,0.00282609553271,0.0144887867184,0.0457286011145,S0173a_EH45TcoldCrust1b_65.csv
55,20,0,0.909400905582,1.16853388461,1.07055749272,0.916154428053,0.778240937261,0.849464799199,58.1025359174,59.7222409229,0.00743119351428,0.0237789404208,0.0576245961902,0.0888347301253,S0173a_EH45TcoldCrust1b_65.csv
55,25,0,0.941444715987,0.925024570424,0.919760596469,0.994309368504,1.0177510372,1.02357583006,58.1025359174,59.7222409229,0.0161493921382,0.000455418282322,0.0216638045005,0.038268614921,S0173a_EH45TcoldCrust1b_65.csv
55,30,0,0.966323563642,0.67447526071,0.761963766714,1.12971343962,1.43270423681,1.26820146292,58.1025359174,59.7222409229,0.0363913089818,0.0212841648005,0.0016923959184,0.0593678697007,S0173a_EH45TcoldCrust1b_65.csv
55,35,-30,0.936943618828,0.824103017634,0.853692055017,1.03590453712,1.13692535858,1.09751943142,58.1025359174,59.7222409229,0.0217761746974,0.00114586684081,0.0126286028823,0.0355506444205,S0173a_EH45TcoldCrust1b_65.csv
55,40,-30,0.899660271184,1.24776295327,0.872214844781,0.699022873293,0.721018578752,1.03146636011,58.1025359174,59.7222409229,0.00206067009554,0.0364208032867,0.0205486780758,0.059030151458,S0173a_EH45TcoldCrust1b_65.csv
55,40,-20,0.960576497215,0.79797943676,0.44721689444,0.560436615079,1.20376096546,2.14789850106,58.1025359174,59.7222409229,0.0209218396493,0.00385152778308,0.0364177979965,0.0611911654289,S0173a_EH45TcoldCrust1b_65.csv
55,45,-20,0.930641912876,1.15001579006,0.495489708992,0.430854700669,0.809242725984,1.87822652214,58.1025359174,59.7222409229,0.0618244931868,0.0182748513704,0.0188562499429,0.0989555945001,S0173a_EH45TcoldCrust1b_65.csv
55,45,20,0.941898171954,0.961769416337,0.981863637481,1.02089297164,0.9793388685,0.959296317736,58.1025359174,59.7222409229,0.0196761785045,0.00164639250371,0.0322590333739,0.0535816043822,S0173a_EH45TcoldCrust1b_65.csv
55,50,20,0.969183509953,0.793635952855,0.683669608598,0.861439815243,1.22119405814,1.4176197066,58.1025359174,59.7222409229,0.00309509867909,0.00477735594996,0.000149222637481,0.00802167726653,S0173a_EH45TcoldCrust1b_65.csv
55,50,30,0.913581867386,1.34273516262,0.956099090714,0.712053364899,0.680388726546,0.955530526343,58.1025359174,59.7222409229,0.00134650324104,0.0475647662489,0.0329686773019,0.0818799467918,S0173a_EH45TcoldCrust1b_65.csv
55,70,10,0.956887264965,0.779841606163,0.629066715224,0.806659596325,1.22702771615,1.52112207149,58.1025359174,59.7222409229,0.000544010042378,0.0051055793232,0.00202459325845,0.00767418262403,S0173a_EH45TcoldCrust1b_65.csv
55,75,10,0.925205251941,1.05271837873,0.879890850919,0.835827386224,0.878872517702,1.05150002523,58.1025359174,59.7222409229,0.00166006491338,0.00893343026772,0.0178858580865,0.0284793532676,S0173a_EH45TcoldCrust1b_65.csv
55,75,50,0.915460617665,1.19215064617,1.04998105452,0.880745279884,0.767906825037,0.871882986575,58.1025359174,59.7222409229,0.00443692351312,0.0258156787371,0.0516074015644,0.0818600038147,S0173a_EH45TcoldCrust1b_65.csv
60,20,0,0.936005518299,1.33528099167,0.643636086428,0.482022952805,0.700980186298,1.4542464881,58.1025359174,59.7222409229,0.0425603742014,0.0416782024356,0.000584600123068,0.0848231767601,S0173a_EH45TcoldCrust1b_65.csv
60,25,-20,0.990135374643,0.570727561697,0.603696856315,1.0577671324,1.73486518103,1.64012014356,58.1025359174,59.7222409229,0.0249636967441,0.0539932066586,0.00624607990411,0.0852029833068,S0173a_EH45TcoldCrust1b_65.csv
60,25,10,0.905079438419,1.31655600926,0.94996284698,0.721551411638,0.687459881733,0.952752458999,58.1025359174,59.7222409229,0.000925402879403,0.0454865673641,0.0334988754,0.0799108456435,S0173a_EH45TcoldCrust1b_65.csv
60,30,10,0.937568446761,1.15951110242,0.726360733553,0.626437066479,0.808589451883,1.2907752353,58.1025359174,59.7222409229,0.00918385535608,0.0183817716444,0.001061354096,0.0286269810965,S0173a_EH45TcoldCrust1b_65.csv
60,35,10,0.963608198875,0.986386997342,0.485921314027,0.492627452852,0.976906834206,1.98305398644,58.1025359174,59.7222409229,0.0390980555076,0.00174880148485,0.0254408532412,0.0662877102336,S0173a_EH45TcoldCrust1b_65.csv
60,35,20,0.903141200102,1.34022210383,0.932372217387,0.695684853073,0.673874276153,0.968648768442,58.1025359174,59.7222409229,0.00226961343271,0.0495329548914,0.0305411455336,0.0823437138577,S0173a_EH45TcoldCrust1b_65.csv
60,40,20,0.936108683398,1.22276116443,0.639608509408,0.523085397228,0.76556952464,1.4635650865,58.1025359174,59.7222409229,0.0301090419499,0.0262908513945,0.000737514712287,0.0571374080566,S0173a_EH45TcoldCrust1b_65.csv
60,45,-20,0.910571379798,0.910059406795,1.05923137703,1.16391454131,1.00056257097,0.859652951704,58.1025359174,59.7222409229,0.0422460273413,0.000891412676523,0.0548323259175,0.0979697659353,S0173a_EH45TcoldCrust1b_65.csv
60,50,-10,0.943562251978,0.705964309017,0.86563859257,1.22617897465,1.33655800998,1.09001869842,58.1025359174,59.7222409229,0.0534469131799,0.012750565579,0.0134078301708,0.0796053089297,S0173a_EH45TcoldCrust1b_65.csv
60,55,-10,0.912376842978,0.97697952431,0.981789641748,1.00492345778,0.933875091827,0.929299723873,58.1025359174,59.7222409229,0.0175269437799,0.00413672564351,0.0382067683321,0.0598704377555,S0173a_EH45TcoldCrust1b_65.csv
60,60,30,0.967900580539,1.0044667242,0.53634165429,0.533956617348,0.963596460912,1.80463436468,58.1025359174,59.7222409229,0.02723226756,0.00236923944661,0.0145333101218,0.0441348171283,S0173a_EH45TcoldCrust1b_65.csv
65,15,-30,0.943987619055,1.31096253009,1.05242359495,0.802786937687,0.720072158728,0.896965464838,58.1025359174,59.7222409229,0.000439888034391,0.0366589727676,0.0454109604944,0.0825098212964,S0173a_EH45TcoldCrust1b_65.csv
65,25,-10,0.984682493478,1.0307765516,0.526238154227,0.510525926698,0.955282201506,1.87117274863,58.1025359174,59.7222409229,0.033647162807,0.00280942486883,0.0184295794474,0.0548861671231,S0173a_EH45TcoldCrust1b_65.csv
65,30,-10,0.985212540244,0.724278546409,0.74711280239,1.03152689817,1.36026746219,1.3186931573,58.1025359174,59.7222409229,0.0211560687186,0.0147213450322,0.000494929089399,0.0363723428401,S0173a_EH45TcoldCrust1b_65.csv
65,35,0,0.989691216542,0.808409000317,0.523706263383,0.647823395308,1.22424566791,1.88978304393,58.1025359174,59.7222409229,0.00649973043688,0.00494792505757,0.0195603337191,0.0310079892135,S0173a_EH45TcoldCrust1b_65.csv
65,45,10,0.985947427996,0.778387564426,0.675814360261,0.868223480368,1.26665362225,1.458902749,58.1025359174,59.7222409229,0.00354198516461,0.00756308423946,0.000658955505336,0.0117640249094,S0173a_EH45TcoldCrust1b_65.csv
