Index,Strike,Dip,Rake,Misfit,Extra
537,90,2,158,0.0210360382158,"[35, 'NewGudkova', 364849, array([-0.9067213 , -2.7431995 ,  0.22966581]), array([-0.31498926, -0.94730102,  0.05833134])]"
642,96,46,-134,0.0211823873563,"[35, 'NewGudkova', 392963, array([-0.78860888, -2.4372606 ,  0.09938977]), array([-0.31498926, -0.94730102,  0.05833134])]"
22,2,86,-74,0.0212756142663,"[35, 'NewGudkova', 15893, array([-0.89007344, -2.51638397,  0.13001084]), array([-0.31498926, -0.94730102,  0.05833134])]"
284,60,2,126,0.0213832234176,"[35, 'NewGudkova', 243333, array([-0.91950657, -2.61814193,  0.19935137]), array([-0.31498926, -0.94730102,  0.05833134])]"
783,102,34,-144,0.0214427720449,"[35, 'NewGudkova', 416178, array([-0.8189653 , -2.46876673,  0.09610927]), array([-0.31498926, -0.94730102,  0.05833134])]"
989,110,8,-174,0.0214458434626,"[35, 'NewGudkova', 446223, array([-0.89740098, -2.74423496,  0.10831841]), array([-0.31498926, -0.94730102,  0.05833134])]"
483,84,62,-124,0.0214532060352,"[35, 'NewGudkova', 345808, array([-0.79549597, -2.49359407,  0.19938343]), array([-0.31498926, -0.94730102,  0.05833134])]"
288,60,82,-110,0.0218043953269,"[35, 'NewGudkova', 250415, array([-0.86811566, -2.71649643,  0.21940382]), array([-0.31498926, -0.94730102,  0.05833134])]"
1114,116,2,-176,0.0218187727076,"[35, 'NewGudkova', 469982, array([-0.89425366, -2.88976128,  0.19614881]), array([-0.31498926, -0.94730102,  0.05833134])]"
51,8,2,70,0.0218997222297,"[35, 'NewGudkova', 32705, array([-0.92416724, -2.59644003,  0.14304334]), array([-0.31498926, -0.94730102,  0.05833134])]"
1071,114,0,178,0.0222250384438,"[35, 'NewGudkova', 461879, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
235,52,0,116,0.0222250384438,"[35, 'NewGudkova', 210748, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
213,48,0,112,0.0222250384438,"[35, 'NewGudkova', 194546, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
224,50,0,114,0.0222250384438,"[35, 'NewGudkova', 202647, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1382,150,0,-146,0.0222250384438,"[35, 'NewGudkova', 607517, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
511,88,0,152,0.0222250384438,"[35, 'NewGudkova', 356566, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1267,128,0,-168,0.0222250384438,"[35, 'NewGudkova', 518406, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1389,152,0,-144,0.0222250384438,"[35, 'NewGudkova', 615618, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
735,102,0,166,0.0222250384438,"[35, 'NewGudkova', 413273, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1349,142,0,-154,0.0222250384438,"[35, 'NewGudkova', 575113, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1146,118,0,-178,0.0222250384438,"[35, 'NewGudkova', 477901, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
533,90,0,154,0.0222250384438,"[35, 'NewGudkova', 364667, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1248,126,0,-170,0.0222250384438,"[35, 'NewGudkova', 510305, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
559,92,0,156,0.0222250384438,"[35, 'NewGudkova', 372768, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
203,46,0,110,0.0222250384438,"[35, 'NewGudkova', 186445, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1395,154,0,-142,0.0222250384438,"[35, 'NewGudkova', 623719, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1226,124,0,-172,0.0222250384438,"[35, 'NewGudkova', 502204, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
193,44,0,108,0.0222250384438,"[35, 'NewGudkova', 178344, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
649,98,0,162,0.0222250384438,"[35, 'NewGudkova', 397071, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
688,100,0,164,0.0222250384438,"[35, 'NewGudkova', 405172, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
588,94,0,158,0.0222250384438,"[35, 'NewGudkova', 380869, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1175,120,0,-176,0.0222250384438,"[35, 'NewGudkova', 486002, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1202,122,0,-174,0.0222250384438,"[35, 'NewGudkova', 494103, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
918,108,0,172,0.0222250384438,"[35, 'NewGudkova', 437576, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
490,86,0,150,0.0222250384438,"[35, 'NewGudkova', 348465, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1283,130,0,-166,0.0222250384438,"[35, 'NewGudkova', 526507, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
335,68,0,132,0.0222250384438,"[35, 'NewGudkova', 275556, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1340,140,0,-156,0.0222250384438,"[35, 'NewGudkova', 567012, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
350,70,0,134,0.0222250384438,"[35, 'NewGudkova', 283657, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
363,72,0,136,0.0222250384438,"[35, 'NewGudkova', 291758, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
376,74,0,138,0.0222250384438,"[35, 'NewGudkova', 299859, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1330,138,0,-158,0.0222250384438,"[35, 'NewGudkova', 558911, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
307,64,0,128,0.0222250384438,"[35, 'NewGudkova', 259354, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
392,76,0,140,0.0222250384438,"[35, 'NewGudkova', 307960, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
1320,136,0,-160,0.0222250384438,"[35, 'NewGudkova', 550810, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
185,42,0,106,0.0222250384438,"[35, 'NewGudkova', 170243, array([-0.89642082, -2.9102396 ,  0.17331395]), array([-0.31498926, -0.94730102,  0.05833134])]"
