Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
1099,227.943519625,34.9812563951,77.9950106664,51.0483774193,328.710279682,14.9481869918,14,54,16,0.0957790726273
3681,228.770614714,21.1112596675,51.8462792447,68.8609743798,319.169997092,1.03429757938,272,76,164,0.0957919083068
3633,230.804145409,29.3903486562,51.7510990644,60.6063049856,321.032231588,0.404939423202,272,70,158,0.095818835705
1418,207.041331656,32.741526081,113.251851011,5.86841998017,14.2828961401,56.6035126903,112,78,-96,0.0958319107227
4643,206.793972403,31.4439912557,114.451953239,3.82347508747,18.2470234835,58.2705110861,310,14,-74,0.0958715494933
4726,217.914252992,29.1941589321,126.380002238,2.74344906736,31.4911609179,60.6519624986,316,16,-80,0.0958853643244
1061,223.129920865,37.6456183286,87.5382015779,42.8028982505,333.203250577,23.9866840785,14,44,12,0.0958905861164
5248,219.129783834,30.497125661,118.035172652,18.0931591871,1.84484850497,53.4888263409,352,22,-34,0.095894391923
2370,227.001679446,17.8837446878,354.244697498,61.9344274826,129.93054192,20.8818453804,178,88,-28,0.0958948942982
216,222.436890773,31.9734070717,116.045682664,24.3263919775,356.065764153,47.8645703112,4,26,-20,0.0958975915454
80,228.560879058,25.0318503698,6.36976667204,57.7773337416,129.342943603,18.9335563984,0,86,32,0.0959151916593
1157,226.980123467,35.2406243333,94.9451073289,43.4639470513,337.250106627,26.1222933011,16,44,8,0.0959362455381
361,219.000034706,33.0169135514,103.225333619,33.7885531674,340.585843405,38.8695665471,6,34,-6,0.095938692559
3753,218.093354002,24.8482561839,316.9451984,18.3812084674,79.5037523872,58.3064479657,274,26,-136,0.0959506377852
3052,227.239579944,27.5016232325,20.3589756412,59.7292574616,131.070456598,11.6632579949,266,62,168,0.0959576882057
109,212.116071389,36.9089343217,104.911925212,21.4950313737,351.469123127,45.2911702411,2,22,-12,0.0959642636539
1190,220.944317417,32.1535874388,101.561866963,37.9727358229,337.647029553,35.5593524264,100,88,-128,0.0960347478105
1102,230.620691713,29.8152425214,86.4986826298,54.7302565238,330.758465384,17.0744088477,14,56,10,0.0960394902761
5257,215.129519562,35.6098074513,114.989749912,13.810354216,7.31715217703,51.0019323521,354,16,-30,0.0960653479655
1105,229.0727442,33.8480768532,76.8519575496,52.8371781241,328.354405198,13.5223995441,14,56,16,0.0961139758572
3846,221.963879935,34.2232947407,87.8222199757,45.6759231016,330.016639214,24.4937530381,274,84,136,0.0961322234215
1748,206.825789455,22.4914919562,304.904030299,18.747237251,70.9497535384,60.0241142322,132,70,-70,0.0961388149701
3840,227.669712592,25.2865799422,79.3320910278,60.9687090485,324.089649049,13.3162423299,274,82,152,0.0961430618304
4257,217.006209041,25.2278616921,312.160581829,10.7954493339,63.412795331,62.2535817698,284,22,-120,0.0961945693501
2443,214.479375046,18.4954339542,322.347451579,42.5286121563,107.142873924,41.6950776522,260,46,-160,0.0962256008706
5127,211.114163462,35.8420970123,112.825304936,11.2867242339,8.09366994923,51.8737221035,346,14,-36,0.0962411930321
613,230.097110477,29.4746084418,42.763104795,60.3233501946,138.312355057,3.15410831201,8,72,24,0.0962478913399
5173,210.17389733,34.2804752579,109.260346508,15.5224878141,358.883480138,51.4213155486,348,18,-30,0.0962523010991
5328,219.422540354,30.7272120058,116.200622081,21.0466003784,357.436848503,51.3519633203,356,24,-28,0.0962837909158
3695,228.01303322,22.5553427285,62.2635805824,66.803308043,320.153056187,5.13738050148,272,78,160,0.0962858090355
1688,207.227822548,23.7583995607,303.125882793,13.1400590984,59.7029449101,62.4453985415,128,70,-76,0.0963086860762
5386,213.923221692,33.8554088397,107.578890277,22.7573670772,350.545803636,47.2944924214,358,24,-18,0.0963128902525
1344,212.129138609,37.0188925624,109.716815526,15.9100187968,0.865235749174,48.5820541722,108,84,-106,0.096325066398
4139,229.559202685,31.7317039926,92.8991205613,49.6273829307,334.188855974,22.2170808104,280,84,140,0.0963291951016
4987,216.213878847,33.2099486915,120.817651851,8.17506214716,18.7353177687,55.5375144467,336,14,-54,0.0963293877987
157,226.393976856,19.7536204145,30.1215685536,69.4894732039,134.484278442,5.30172586007,2,80,18,0.0963342141389
4688,208.810366337,33.4929585005,116.368732697,3.68369057437,20.8393946579,56.2505663792,314,12,-72,0.096334763152
4792,210.037689969,34.022464276,116.495382527,5.22933689052,18.8524465557,55.4661784668,322,12,-64,0.096347510371
4194,207.599226356,25.9255754425,300.881721231,6.71771346418,44.3009705377,63.0905332183,282,20,-110,0.0963556936692
2666,208.105965246,20.4219418612,307.28483795,23.1915754445,81.1084915721,58.2541305021,264,32,-138,0.0963633396963
3329,226.77047539,30.8042262885,50.4688971007,59.1432069853,317.741653115,1.62837603007,268,70,156,0.0963806326326
1145,225.501778174,36.0992260467,98.1875783005,39.7371349388,339.988742026,29.6147044152,16,40,6,0.0964267807683
2608,220.971364321,20.7638200466,344.872189247,55.7936300553,120.377795101,25.8681457145,262,56,-176,0.0964988324884
4188,216.951632976,27.3462708941,312.42082182,10.4421730617,61.3571028298,60.4074345653,282,20,-122,0.096506685253
2994,220.19216153,15.2571578103,-31.8231683893,48.5421312594,118.15030618,37.4107635682,266,52,-162,0.0965133347863
3235,226.805898096,20.8443363518,-12.1381402169,53.5702065713,124.931985693,28.3869365801,268,54,-174,0.0965175067435
4282,205.703445892,29.2793924354,297.547867856,3.28531960466,33.3711774817,60.5005664626,286,16,-102,0.0965373292649
3782,230.706528402,30.9314217571,66.5978456547,58.075289123,325.008122939,7.13465511542,274,74,152,0.0965382714958
2598,221.56586638,22.0689408754,345.21560275,53.8083397293,119.592335253,27.0991643779,262,54,-176,0.0965490172753
170,228.752155533,26.6489526841,15.5528681109,59.0478693204,131.252848173,14.5782737388,2,82,30,0.0965539032633
5028,209.034769528,33.3188479039,111.127673917,11.8200436762,4.31779422609,54.108790459,338,16,-42,0.0965806793989
3922,231.378231912,26.7576249405,72.9123144922,61.540387366,325.951198649,8.98557187176,276,78,154,0.0965835193082
4089,226.100422317,28.6149067015,95.6183494992,49.9584221508,331.141709698,25.4399524192,278,88,140,0.0966320410243
3176,221.081245307,21.4917930829,-33.7550858242,33.5973392373,104.733280658,48.4215319109,268,38,-154,0.0966625809452
1379,222.867597596,31.3223224728,114.232153884,27.7039250011,351.57557556,45.7804312799,110,82,-118,0.0966656403713
3075,226.180985937,27.7529998742,31.1834651575,61.4207472501,132.856292921,6.28946915959,266,66,164,0.0966789353369
1244,224.324784035,30.4326471088,107.11951842,37.8910371308,340.849207603,37.2414856751,104,86,-128,0.0966896809568
2774,225.026552663,24.5588039454,354.0,54.0,122.973447337,24.5588039455,264,54,-180,0.0966954883005
233,221.541503555,30.9921020754,112.319968075,28.7266117958,348.793226924,45.2206751683,4,30,-16,0.096704660797
